acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,duration_ms,popularity
0.08679999999999999,0.29119999999999996,0.963,0.0,5,0.039400000000000004,-2.937,1,0.0664,0.671672,4,0.766,207293,32
1.918e-05,0.19949999999999998,0.959,0.00251,0,0.00576,-4.242,1,0.0787,0.668336,4,0.53,166187,11
9.449999999999999e-05,0.3633,0.887,0.01495,7,0.06520000000000001,-6.124,1,0.0455,0.70216,3,0.677,218960,22
8.819999999999999e-05,0.3094,0.979,5.25e-05,10,0.07980000000000001,-4.619,0,0.084,0.704108,4,0.549,218427,23
0.01967,0.30379999999999996,0.967,0.0,0,0.0522,-5.72,1,0.0743,0.68214,4,0.752,174987,18
0.00016309999999999998,0.29679999999999995,0.985,0.0131,4,0.0352,-3.652,1,0.113,0.720272,3,0.564,147005,29
0.006216,0.3423,0.869,6.4e-06,9,0.0354,-3.616,1,0.132,0.6599640000000001,4,0.537,250308,44
4.179e-05,0.33949999999999997,0.849,0.0366,4,0.0244,-7.083,0,0.0583,0.660808,4,0.59,168293,37
0.001218,0.29469999999999996,0.961,0.0004435,3,0.023000000000000003,-1.059,1,0.0428,0.6961839999999999,4,0.5,179650,51
0.000868,0.24709999999999996,0.956,0.000335,11,0.0396,-8.327,1,0.0542,0.562072,4,0.573,139667,36
0.0001939,0.28979999999999995,0.896,4.145e-05,1,0.073,-4.128,1,0.085,0.636216,4,0.498,204004,52
0.005565,0.26039999999999996,0.829,0.0,0,0.014280000000000001,-5.596,1,0.0446,0.6639400000000001,4,0.566,286252,21
0.007209999999999999,0.1932,0.93,0.0,4,0.0181,-4.309,1,0.0722,0.665932,4,0.632,241067,20
0.030309999999999997,0.3171,0.959,0.0,7,0.0796,-3.597,1,0.0928,0.744568,4,0.625,204427,37
6.636e-05,0.2779,0.934,0.049,7,0.0762,-5.618,1,0.0596,0.758576,4,0.59,190562,40
0.022469999999999997,0.30029999999999996,0.914,4.63e-05,7,0.0872,-9.594,1,0.0505,0.622352,4,0.685,221507,51
0.0004668999999999999,0.12319999999999999,0.94,0.00027,9,0.0534,-3.149,1,0.0771,0.61042,4,0.59,228903,9
0.06762,0.24149999999999996,0.962,0.0,11,0.0716,-2.705,1,0.111,0.639768,4,0.603,206760,24
0.00010779999999999999,0.20509999999999998,0.961,0.0002545,9,0.1476,-4.643,1,0.103,0.684628,4,0.529,213080,32
0.005033,0.2527,0.884,0.000229,0,0.0298,-5.678,1,0.0689,0.689052,4,0.63,177787,0
0.0037099999999999998,0.301,0.957,0.000123,10,0.0706,-6.074,1,0.099,0.6437999999999999,4,0.682,184355,21
0.06089999999999999,0.3787,0.977,0.003225,5,0.0476,-0.979,1,0.112,0.720352,4,0.659,256000,46
0.0004592,0.20929999999999999,0.971,0.002825,1,0.007280000000000001,-6.816,0,0.069,0.696768,4,0.734,189093,40
0.0001911,0.2723,0.984,9.35e-05,0,0.068,-3.159,0,0.235,0.76022,4,0.617,197250,18
0.000882,0.2905,0.95,1.93e-05,4,0.026600000000000002,-4.676,1,0.0621,0.640068,4,0.552,194288,60
0.000833,0.3255,0.973,0.01575,0,0.0718,-5.832,1,0.0647,0.6122000000000001,4,0.559,202647,33
0.06978999999999999,0.3759,0.884,0.0394,7,0.015179999999999999,-5.265,1,0.0557,0.7041799999999999,4,0.72,260508,54
0.0006797,0.3192,0.948,0.0,7,0.01454,-3.166,1,0.0737,0.664116,4,0.658,213613,40
0.00077,0.26039999999999996,0.911,0.0,11,0.0366,-6.348,0,0.122,0.7571599999999999,4,0.713,214853,27
0.11199999999999999,0.34369999999999995,0.866,0.0001055,11,0.026000000000000002,-4.431,1,0.0583,0.703876,4,0.694,200787,51
0.0812,0.2128,0.81,0.00287,5,0.01726,-6.628,0,0.0408,0.7027,4,0.743,121720,53
0.004711,0.24849999999999997,0.898,2.23e-06,1,0.014180000000000002,-4.531,1,0.121,0.700264,4,0.554,234320,28
0.00030869999999999997,0.3619,0.896,1.205e-05,4,0.010520000000000002,-5.214,0,0.0755,0.7799640000000001,4,0.624,148744,28
0.005634999999999999,0.30169999999999997,0.938,0.0,3,0.027600000000000003,-4.507,0,0.0542,0.629848,4,0.523,304000,65
0.002541,0.26039999999999996,0.821,3.06e-05,1,0.01412,-5.64,1,0.0822,0.659972,4,0.523,191240,46
0.04655,0.2996,0.935,8.3e-07,10,0.00934,-5.304,1,0.0946,0.613696,4,0.572,221387,37
0.003087,0.238,0.94,0.0001115,11,0.019620000000000002,-3.535,0,0.0985,0.7001000000000001,4,0.668,271200,22
0.000917,0.3213,0.961,6.95e-05,8,0.10120000000000001,-3.723,1,0.0595,0.6406040000000001,4,0.494,192880,39
0.0019459999999999998,0.3563,0.885,0.0,9,0.018840000000000003,-5.605,1,0.0818,0.6585679999999999,4,0.515,184253,42
0.0003598,0.46549999999999997,0.95,0.0,10,0.06899999999999999,-2.729,0,0.104,0.698864,4,0.532,372649,34
4.907e-06,0.3094,0.92,0.125,1,0.054200000000000005,-7.853,1,0.0702,0.7001280000000001,4,0.596,317827,34
0.00518,0.2632,0.844,3.51e-06,11,0.05280000000000001,-10.754,0,0.0828,0.6573680000000001,4,0.7,186493,43
0.161,0.3101,0.852,0.0,4,0.040600000000000004,-1.869,0,0.0535,0.680508,4,0.578,162356,56
0.0028069999999999996,0.3269,0.949,0.0,6,0.0388,-3.3,0,0.15,0.687568,4,0.755,269693,48
0.00196,0.28769999999999996,0.946,1.205e-05,10,0.1416,-4.756,1,0.0987,0.74012,4,0.644,230293,44
0.0003143,0.1876,0.966,0.01565,4,0.0304,-3.454,0,0.108,0.685964,4,0.747,163840,34
0.001589,0.2919,0.847,2.03e-05,2,0.027400000000000004,-3.274,1,0.0571,0.619616,4,0.525,120830,7
0.005039999999999999,0.35,0.878,3.595e-05,4,0.01618,-4.694,0,0.106,0.768096,4,0.576,206040,43
2.954e-05,0.3724,0.94,2.935e-05,6,0.0514,-6.043,1,0.0626,0.640024,4,0.599,147699,44
0.0030589999999999997,0.3654,0.943,0.00383,0,0.0218,-3.762,1,0.118,0.68832,4,0.534,163267,42
0.002058,0.27649999999999997,0.951,1.995e-06,0,0.0344,-3.086,0,0.0729,0.680192,4,0.588,244787,32
0.0006209,0.14629999999999999,0.903,0.0,4,0.038200000000000005,-4.325,1,0.129,0.695468,4,0.553,150053,13
0.006174,0.31779999999999997,0.917,0.0,5,0.01006,-2.513,1,0.0839,0.696768,4,0.761,256013,44
0.00896,0.20509999999999998,0.966,0.0,8,0.01804,-2.924,1,0.0766,0.661756,4,0.649,199227,48
0.000126,0.25689999999999996,0.954,0.0001785,11,0.0584,-3.017,0,0.0597,0.720356,4,0.69,186375,29
0.045009999999999994,0.2814,0.868,0.0004845,11,0.015120000000000001,-4.423,1,0.0484,0.65484,4,0.505,189600,40
0.001239,0.28769999999999996,0.981,0.0,10,0.0244,-3.559,0,0.0696,0.659824,4,0.542,360467,25
3.276e-06,0.2646,0.973,0.071,1,0.0848,-4.693,1,0.0835,0.775884,4,0.614,213000,42
0.000763,0.2618,0.937,0.0,1,0.01592,-3.123,1,0.152,0.5747960000000001,4,0.617,207564,27
0.001029,0.3262,0.994,0.0,2,0.0616,-2.702,1,0.0821,0.660092,4,0.615,160831,47
0.0006034,0.22049999999999997,0.929,0.0169,10,0.0878,-5.583,1,0.0391,0.661884,4,0.723,196160,44
