acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,duration_ms,popularity
0.6531,0.3514,0.261,0.0002865,0,0.05560000000000001,-20.069,1,0.0336,0.410092,4,0.443,180200,19
0.5781999999999999,0.3906,0.16,1.15e-05,4,0.0262,-17.501,1,0.0384,0.25222,4,0.401,182360,44
0.6026999999999999,0.3801,0.148,0.0,7,0.0206,-11.755,1,0.0357,0.483892,4,0.376,276586,33
0.5467,0.5082,0.129,0.0,10,0.022400000000000003,-14.183,1,0.034,0.47165199999999996,4,0.351,71192,27
0.5334,0.3934,0.231,0.00174,10,0.0304,-13.493,1,0.0395,0.393272,4,0.488,176733,36
0.5257,0.44029999999999997,0.165,1.2e-06,6,0.022400000000000003,-13.966,1,0.0934,0.48373200000000005,3,0.401,230533,22
0.5005,0.3738,0.269,1.62e-06,5,0.022000000000000002,-14.339,1,0.0359,0.435544,4,0.499,245000,44
0.6342,0.45289999999999997,0.332,0.00073,11,0.0212,-10.627,0,0.0305,0.432152,4,0.385,185653,33
0.6124999999999999,0.48789999999999994,0.248,0.0004505,10,0.022000000000000002,-10.54,1,0.0278,0.40792399999999995,4,0.382,184870,50
0.6062,0.4871999999999999,0.227,6.25e-06,1,0.015880000000000002,-11.763,1,0.042,0.35152,4,0.284,152692,66
0.6236999999999999,0.42839999999999995,0.281,0.0051,10,0.019020000000000002,-12.67,1,0.223,0.449056,4,0.447,274933,18
0.49349999999999994,0.40529999999999994,0.0945,2.135e-06,3,0.01634,-18.377,1,0.0396,0.495976,4,0.353,170277,68
0.5389999999999999,0.26039999999999996,0.254,2.22e-05,1,0.01934,-11.42,1,0.0425,0.24854400000000001,4,0.3,180000,28
0.6566,0.33459999999999995,0.212,0.0,0,0.1174,-13.124,1,0.0516,0.298572,4,0.431,346493,58
0.5929,0.378,0.286,0.0,2,0.0218,-11.448,1,0.0747,0.30272000000000004,4,0.44,184552,27
0.6335,0.45499999999999996,0.207,0.0001065,4,0.022600000000000002,-9.716,1,0.0285,0.337272,4,0.257,203999,44
0.5186999999999999,0.378,0.285,0.0,3,0.0304,-10.053,1,0.0475,0.351156,4,0.434,218507,58
0.616,0.3234,0.213,0.00197,5,0.021,-14.622,1,0.0298,0.347332,4,0.429,212027,17
0.6321,0.35769999999999996,0.219,3.395e-05,10,0.0244,-13.309,1,0.0418,0.301296,4,0.388,327192,40
0.5677,0.6355999999999999,0.133,0.0469,2,0.01414,-17.63,1,0.0934,0.47471199999999997,4,0.281,176240,42
0.5599999999999999,0.43329999999999996,0.268,4.22e-06,5,0.023000000000000003,-12.1,0,0.0517,0.465572,4,0.365,340846,28
0.6615,0.3689,0.172,6.25e-06,2,0.01674,-14.576,1,0.0402,0.302964,4,0.289,282200,42
0.5901,0.43539999999999995,0.317,3.88e-05,9,0.0216,-11.617,1,0.0262,0.359464,4,0.47,251905,37
0.6188,0.4522,0.295,6.75e-07,3,0.01844,-9.982,1,0.0332,0.46277999999999997,4,0.425,233493,2
0.5711999999999999,0.29469999999999996,0.248,0.0416,0,0.0216,-13.072,1,0.0297,0.33266399999999996,4,0.444,142067,29
0.5628,0.4781,0.343,0.01715,9,0.0738,-11.916,0,0.1,0.340068,4,0.332,231531,47
0.5474,0.3794,0.148,0.0,11,0.1408,-12.99,1,0.0394,0.35834,4,0.248,216800,57
0.6005999999999999,0.3563,0.341,0.00925,9,0.025800000000000003,-8.932,1,0.0256,0.326032,4,0.472,216880,39
0.5908,0.4697,0.266,0.0056,10,0.01578,-14.547,1,0.0262,0.375948,4,0.28,225240,9
0.6349,0.36819999999999997,0.235,2.22e-06,7,0.0222,-14.074,0,0.0991,0.36496,1,0.377,212482,66
0.5586,0.41019999999999995,0.234,0.0,2,0.044800000000000006,-14.016,1,0.0444,0.458308,4,0.47,190733,6
0.616,0.44239999999999996,0.259,0.061,10,0.0204,-12.914,1,0.0292,0.379908,4,0.402,214933,46
0.5838,0.3283,0.206,0.000585,5,0.041800000000000004,-16.873,1,0.0333,0.39604,4,0.389,136707,51
0.4641,0.3864,0.265,0.003645,6,0.027800000000000005,-12.022,1,0.0312,0.417908,4,0.322,156493,21
0.6433,0.4704,0.195,0.004135,10,0.0216,-15.935,1,0.035,0.479636,4,0.324,297160,33
0.5137999999999999,0.4095,0.294,0.0,11,0.0398,-7.338,1,0.0275,0.422736,4,0.421,216720,32
0.5607,0.34719999999999995,0.22,7.1e-07,7,0.032400000000000005,-15.847,1,0.0288,0.317436,4,0.381,230133,20
0.5935999999999999,0.6041,0.228,0.01885,11,0.022400000000000003,-14.891,1,0.0408,0.384232,4,0.322,195773,49
0.5474,0.3668,0.183,0.0,8,0.023400000000000004,-13.972,1,0.0345,0.442204,4,0.392,156760,40
0.6685,0.3374,0.207,0.000595,3,0.019520000000000003,-10.826,1,0.0302,0.40927199999999997,4,0.432,189800,32
