acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,duration_ms,popularity
0.45289999999999997,0.5116999999999999,0.634,0.0001005,10,0.01752,-10.956,1,0.0425,0.36207999999999996,4,0.659,169880,40
0.42489999999999994,0.5215,0.591,0.0,6,0.013760000000000001,-9.311,0,0.0814,0.468032,4,0.696,142347,9
0.4382,0.5551,0.727,9.9e-07,0,0.036,-7.38,1,0.0752,0.48388,4,0.632,292267,35
0.5544,0.4361,0.698,0.0,2,0.014180000000000002,-5.903,0,0.0344,0.360132,4,0.579,229200,22
0.41509999999999997,0.3836,0.814,8.25e-06,2,0.0286,-5.624,1,0.0406,0.394004,4,0.667,269093,48
0.3206,0.5257,0.701,0.002615,6,0.0502,-7.156,0,0.0711,0.38808800000000004,4,0.64,224761,46
0.28769999999999996,0.5872999999999999,0.781,0.0,5,0.020000000000000004,-4.287,1,0.0545,0.527672,4,0.615,225302,37
0.31079999999999997,0.5173,0.741,0.0775,4,0.10460000000000001,-10.893,1,0.0701,0.3842,4,0.563,268973,35
0.5537,0.5124,0.683,0.0,1,0.0212,-8.187,0,0.0744,0.451876,4,0.578,210265,52
0.41229999999999994,0.5999,0.69,0.00309,8,0.012360000000000001,-4.719,0,0.135,0.328036,4,0.69,238759,38
0.4788,0.5166,0.713,4.64e-05,8,0.0684,-4.062,0,0.0329,0.479936,4,0.655,488000,46
