acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,duration_ms,popularity
0.01134,0.2779,0.985,6.45e-05,6,0.0216,-1.91,0,0.0899,0.6561079999999999,4,0.363,285893,34
0.002688,0.2975,0.958,3.385e-05,6,0.0696,-2.18,0,0.0549,0.6801280000000001,4,0.437,282960,26
2.4569999999999997e-05,0.1617,0.988,0.124,11,0.01226,-6.128,1,0.215,0.6994600000000001,4,0.3,306453,27
0.03143,0.29819999999999997,0.815,0.01535,6,0.0208,-7.566,1,0.0666,0.780492,3,0.297,258960,52
4.851e-06,0.20019999999999996,0.901,0.1455,8,0.017,-6.724,1,0.131,0.697824,4,0.303,135693,10
4.1299999999999994e-05,0.1932,0.9,0.04885,1,0.0738,-6.017,1,0.196,0.60794,1,0.29,163549,37
0.0007559999999999999,0.28559999999999997,0.957,4.32e-05,0,0.036,-3.373,1,0.139,0.7836879999999999,4,0.396,218973,45
0.0001246,0.30029999999999996,0.971,0.000171,1,0.06899999999999999,-4.067,1,0.104,0.699932,4,0.466,243587,25
0.005761,0.10429999999999999,0.983,0.0,9,0.0204,-3.102,0,0.346,0.726672,4,0.331,126860,11
0.03311,0.2338,0.969,2.985e-06,4,0.01514,-4.732,0,0.212,0.74398,4,0.498,200400,26
2.6949999999999998e-05,0.12249999999999998,0.996,0.071,2,0.027000000000000003,-5.81,1,0.117,0.7398680000000001,4,0.332,186724,38
8.12e-06,0.12179999999999998,0.975,0.0,10,0.01324,-5.255,0,0.241,0.687828,4,0.256,283240,3
0.00029049999999999996,0.35419999999999996,0.91,0.001015,1,0.033,-8.338,1,0.1,0.6479239999999999,4,0.349,216185,8
0.01428,0.24499999999999997,0.894,0.0,9,0.027600000000000003,-4.587,0,0.0706,0.669284,4,0.46,173093,41
3.8429999999999996e-05,0.24639999999999998,0.961,0.00283,5,0.0262,-5.228,0,0.105,0.728296,4,0.495,259933,16
0.0001624,0.1603,0.987,1.375e-05,8,0.08080000000000001,-2.801,1,0.12,0.5667000000000001,4,0.305,233600,35
6.174e-05,0.2632,0.988,3.18e-05,5,0.0692,-2.375,1,0.216,0.768612,4,0.507,193813,56
0.01351,0.2996,0.942,0.0226,11,0.0185,-8.041,0,0.0498,0.599956,4,0.401,259500,37
0.0025759999999999997,0.33809999999999996,0.774,0.0,8,0.0728,-3.886,1,0.0412,0.751688,3,0.443,242553,49
1.932e-06,0.0875,0.935,0.00565,11,0.006700000000000001,-9.49,0,0.142,0.779224,4,0.416,133267,37
1.617e-05,0.2667,0.96,0.0,9,0.0636,-5.177,0,0.137,0.703976,4,0.236,191080,27
0.10219999999999999,0.22749999999999998,0.993,0.02945,7,0.10960000000000002,-0.562,1,0.253,0.727912,4,0.216,265599,41
0.0036049999999999997,0.3199,0.89,9.55e-06,7,0.0212,-4.875,0,0.0503,0.6320159999999999,4,0.461,302707,51
0.0064540000000000005,0.1148,0.974,0.0001795,9,0.0476,-8.399,1,0.0921,0.711284,4,0.209,196107,51
0.003325,0.0938,0.892,0.00073,11,0.0666,-4.686,1,0.0417,0.7610800000000001,4,0.355,121853,2
1.3579999999999999e-05,0.1505,0.987,0.0,1,0.0862,-3.436,0,0.207,0.64816,4,0.492,148011,3
6.657e-06,0.26389999999999997,0.928,0.02145,0,0.030600000000000002,-5.96,1,0.0968,0.699864,4,0.298,193831,0
0.010849999999999999,0.12319999999999999,0.939,0.00483,4,0.1698,-5.363,1,0.0995,0.755192,4,0.553,193640,31
0.0017079999999999999,0.2135,0.92,0.0,2,0.033,-4.93,1,0.178,0.6448959999999999,4,0.455,197885,31
0.007069999999999999,0.2996,0.921,0.0,10,0.01732,-4.521,1,0.0497,0.5995159999999999,4,0.377,232067,42
0.0001624,0.29329999999999995,0.913,0.004035,8,0.012280000000000001,-5.626,0,0.0907,0.720248,4,0.338,232057,43
