acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,duration_ms,popularity
0.40809999999999996,0.42979999999999996,0.635,0.0,11,0.0294,-5.427,1,0.0352,0.479024,4,0.321,199987,46
0.3752,0.35769999999999996,0.547,5.1e-07,11,0.1168,-10.864,1,0.0469,0.298488,4,0.372,320720,48
0.29679999999999995,0.43329999999999996,0.477,0.00072,5,0.021,-8.562,1,0.0314,0.36822000000000005,4,0.229,200870,41
0.3829,0.43889999999999996,0.52,0.0001035,9,0.04680000000000001,-8.888,0,0.0288,0.5200560000000001,4,0.28,236707,31
0.371,0.4165,0.545,0.0,9,0.04580000000000001,-6.144,1,0.027,0.42041199999999995,4,0.215,321013,41
0.371,0.48999999999999994,0.448,0.00745,5,0.014380000000000002,-10.854,1,0.0298,0.339932,4,0.31,226720,43
0.19739999999999996,0.41159999999999997,0.507,0.000143,9,0.01856,-7.493,1,0.0278,0.39016,3,0.332,229487,38
0.33109999999999995,0.4382,0.604,0.00267,8,0.0422,-6.994,0,0.0732,0.32017599999999996,4,0.36,233584,56
0.3752,0.3689,0.568,0.03725,5,0.01982,-7.359,1,0.0247,0.423676,4,0.36,285120,27
0.322,0.4305,0.616,0.0,2,0.1226,-10.043,1,0.0304,0.360088,4,0.332,254293,1
0.45499999999999996,0.3353,0.657,0.0,8,0.023000000000000003,-6.294,1,0.032,0.30786399999999997,4,0.238,298427,53
0.3899,0.42629999999999996,0.681,7.8e-07,0,0.0208,-6.843,0,0.0472,0.367952,4,0.26,263250,36
0.3185,0.4592,0.597,2.51e-06,6,0.0362,-8.304,0,0.0586,0.35609199999999996,4,0.288,239857,50
0.2807,0.41859999999999997,0.592,0.0,1,0.016900000000000002,-6.137,1,0.0427,0.499988,4,0.338,230373,49
0.44099999999999995,0.39479999999999993,0.708,0.0,1,0.028999999999999998,-2.764,1,0.0282,0.48807999999999996,4,0.257,482604,42
0.33949999999999997,0.36819999999999997,0.54,0.0,4,0.01924,-6.587,1,0.0261,0.328084,4,0.384,230907,46
0.3157,0.40109999999999996,0.572,0.0,7,0.07900000000000001,-5.825,1,0.0283,0.5192960000000001,4,0.308,254707,29
0.40249999999999997,0.46549999999999997,0.47,0.0004875,7,0.06999999999999999,-7.033,1,0.0328,0.307936,4,0.31,288333,46
0.3626,0.5067999999999999,0.502,0.00039,2,0.01654,-7.064,0,0.0313,0.42793200000000003,4,0.361,207333,61
0.2793,0.5558,0.567,1.885e-06,6,0.01838,-6.487,0,0.035,0.42392,4,0.299,220896,63
