album_id,artists_id,disc_number,id,name,playlist,preview_url,track_number,uri
6WyXHvDCseD4gwkWwWLWap,3KLWKLTMLmOeXtxIKuGG73,1,4tCZzdb9VWPXIaoEYk7EMO,That's What Friends Are For,The Sound of Everything,https://p.scdn.co/mp3-preview/3993de5688d280665640987611a41ece8f821ae5?cid=774b29d4f13844c495f206cafdad9c86,8,spotify:track:4tCZzdb9VWPXIaoEYk7EMO
4FxkOTBk3Aw2P37DTE3DpO,0K1A8j2BAJOGSQ39DZQeoR,1,39vFLTrIA7jH8RmDund7X7,Nem Kaldı,The Sound of Everything,https://p.scdn.co/mp3-preview/ef307155e68d5ae3d2e01f94142265cfc00ce680?cid=774b29d4f13844c495f206cafdad9c86,2,spotify:track:39vFLTrIA7jH8RmDund7X7
03f7ul7fJPcYj9dR3evvO9,2orBKFyc84jo9AZH5jarhI,1,7iFmqWr2KDvNJt9ZCm7V21,Presumably Dead Arm (617 Sessions),The Sound of Everything,https://p.scdn.co/mp3-preview/371200b014350a8046be438735e94e274981cfd1?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:7iFmqWr2KDvNJt9ZCm7V21
1TXeXrHSsF0WcBaRDsbkYQ,6JXIR5nMc89meqBSaNZ2fQ,1,6f0hDO3X8NJGl1RMJQH20K,Sul cappello,The Sound of Everything,https://p.scdn.co/mp3-preview/ec131491072add652980ffd442d93c5600cbe543?cid=774b29d4f13844c495f206cafdad9c86,2,spotify:track:6f0hDO3X8NJGl1RMJQH20K
1yZmqiW4tou0P61AFnrN02,2vfOmfh5nQaf2btb8CSbLf,1,5t8O6yBDUkLopAk6vy0nlT,Disney Medley,The Sound of Everything,https://p.scdn.co/mp3-preview/308a9ab01459bdacedcc0deee8aa9d86fbfc558a?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:5t8O6yBDUkLopAk6vy0nlT
5bcDGoFF0UcP80ZZNDQ7u7,"50DjkxUjr341CAWEf6mEXS,78IEFKJN8gQgJM1WOvt2Tl",1,17nwyYPZ6vTXoLH5suqxdN,成為一個厲害的普通人,The Sound of Everything,https://p.scdn.co/mp3-preview/130d373b83444d4549692b75489e699dd7a992d4?cid=774b29d4f13844c495f206cafdad9c86,11,spotify:track:17nwyYPZ6vTXoLH5suqxdN
2YdHwds4adS7v7QUPOVbI8,"5goS0v24Fc1ydjCKQRwtjM,4gbrnZzPDYl2SBjzAL4KIE,0mjGt6S5abhcUYx586Q9HP,2QdDwnVYWwm7gTcQyZkED4,6I6fmQU7HGrUsCm4B5Nlk3",1,0bUF3AgC8LLnlESArDEqSJ,"Strauss, Johann II: Die Fledermaus, Act 2: ""Mein Herr Marquis"" (Adele)",The Sound of Everything,https://p.scdn.co/mp3-preview/bffeab6071ebbb04b96d5fa016507cf72405c372?cid=774b29d4f13844c495f206cafdad9c86,6,spotify:track:0bUF3AgC8LLnlESArDEqSJ
10JtH4quQPYkLJ68MumSu9,"0tzEsyFry0zxg0A7ejCws4,1hsYqrWnIThB2oazrWmTOW",1,3Alo7dnavTPvRffqlTYMsP,Huslicky,The Sound of Everything,https://p.scdn.co/mp3-preview/ae3a4e68dc0e1737354239c9f0dafc5888f2e59d?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:3Alo7dnavTPvRffqlTYMsP
2ITzRNAK93yj5T5I7zB0I6,2YP02JRa1JLejrg3XTssJS,1,0GVvRmCoiLkhxJvlZy9bLk,In The Still of the Night,The Sound of Everything,https://p.scdn.co/mp3-preview/08aa74a07ba6285ed3b8ce401d34e915116dcd0e?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:0GVvRmCoiLkhxJvlZy9bLk
2O0VyxYq7DFCIbgLmjgfr4,0ke12wcLq8lDN6TGaKUzcB,1,3Rz1WqTOXWI8omXk8JKeb0,Afke's mazurka,The Sound of Everything,https://p.scdn.co/mp3-preview/1b2e5400138da74c81a25dd75050a235c96bc1d3?cid=774b29d4f13844c495f206cafdad9c86,3,spotify:track:3Rz1WqTOXWI8omXk8JKeb0
4dK7wCctedLAuuM70ekUlT,2g2c4BKYVzU5nKD326EbXR,1,7msOGQhkexWYDyUuzeiddi,1537,The Sound of Everything,https://p.scdn.co/mp3-preview/72c3f489803c0629459cbe3304f7b83fe62e5dc7?cid=774b29d4f13844c495f206cafdad9c86,13,spotify:track:7msOGQhkexWYDyUuzeiddi
2XWXdwakVCxGMTX5vArI7W,52iZ2jixzBNKDNhmflpexF,1,5v77euvxNvhmFnzZieFQ6I,有楽町で逢いましょう,The Sound of Everything,https://p.scdn.co/mp3-preview/8aa1a749bbf299fd41d989a9b3353036cc040c4d?cid=774b29d4f13844c495f206cafdad9c86,6,spotify:track:5v77euvxNvhmFnzZieFQ6I
5EvfMZYvdWB2XPZT0IvcyI,6NeoLSPGwJLfeisvM36SMi,1,65T8C91gpRHOKuWebM5qby,Kaine / Salvation,The Sound of Everything,https://p.scdn.co/mp3-preview/b15bac53647ebcf77aa6193d528b93026d15d477?cid=774b29d4f13844c495f206cafdad9c86,26,spotify:track:65T8C91gpRHOKuWebM5qby
5XX0nXTLzjR16Eo7f1AhTK,0qG2Tf6fJaCuWKGz1IitKa,1,6Zw0NBdfr1VlVJjDRFwUe1,Jimmy,The Sound of Everything,https://p.scdn.co/mp3-preview/8e1bdda37bcdb927354a4e0749453ae14979a740?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:6Zw0NBdfr1VlVJjDRFwUe1
3hmrsd1jZ6zPkaJ27ldVdn,2GC4poyCwQjHKLcTmJ90gq,1,5C7P1AVBBFXKufO653xRed,Truly Brave,The Sound of Everything,https://p.scdn.co/mp3-preview/d9ee1b1d1806897956c9c89fa8899089566d77ea?cid=774b29d4f13844c495f206cafdad9c86,6,spotify:track:5C7P1AVBBFXKufO653xRed
7GwwU77hEG8FOuD4ODfq0P,2tDVKS41XWT3vvy4A3ZbcV,1,52nqqYbb2PcKmLgQ9UuQ7k,Das Licht dieser Welt,The Sound of Everything,https://p.scdn.co/mp3-preview/f8de53e5f74cc56e31739c582b9a8b41589c1914?cid=774b29d4f13844c495f206cafdad9c86,9,spotify:track:52nqqYbb2PcKmLgQ9UuQ7k
6ZobxoJkOGa8X3us8U948a,"1lB7KbOr9xdPK1CuasxmeA,2ZvrvbQNrHKwjT7qfGFFUW",1,57B6gMEI1E4E3kKLKvfX3U,Yams,The Sound of Everything,https://p.scdn.co/mp3-preview/0e3239f467d5c584e4aa6f9c6b2357708680de7b?cid=774b29d4f13844c495f206cafdad9c86,5,spotify:track:57B6gMEI1E4E3kKLKvfX3U
5dv4RPqsaVk7YQYYBvd5Ux,"7n7vXH3wFK9kCqV0m5KA40,5PmlW3MANz3vrh2hrDnbhR,3u2mDZRzujeGzZD8mahPZQ",1,2HV7BR7aDsDOBFg8RruNw6,Não é Mais Segredo,The Sound of Everything,https://p.scdn.co/mp3-preview/43ad4b29bbdef8245f2599878194c6cc0ddbb69b?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:2HV7BR7aDsDOBFg8RruNw6
4ixiwqQG1ikh8GadwWl6Ay,"7pS2gi3aVVIZ3Bcm1Nvqdl,0UTzLuwz9RvFOCnwAZjUxn",1,3xQ99U6QIw6bC6uEkNVw2r,Salvador - Acústica,The Sound of Everything,https://p.scdn.co/mp3-preview/242a1ac4a7d9e4c2b413ee5bbbaec190b4a21de9?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:3xQ99U6QIw6bC6uEkNVw2r
5IyCcayQe2hPcTOdEqnEqJ,2RbLkzeXt1nlcW5JS7aBAD,1,4droKDn4442h9GcwlsIZ7x,Cinta,The Sound of Everything,https://p.scdn.co/mp3-preview/dd728d625b7f364ea8001e82979350b728e4755b?cid=774b29d4f13844c495f206cafdad9c86,10,spotify:track:4droKDn4442h9GcwlsIZ7x
0IytbN5ftjevadORXnCFOD,7ufZdjYTNe1vzA9Z6Fek14,1,7kqlAbUuU1v9w5LN1nOO2q,Eternal Flame,The Sound of Everything,https://p.scdn.co/mp3-preview/9dd2f9bd724f6018bb139ac6443797101c5ded50?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:7kqlAbUuU1v9w5LN1nOO2q
3QXjKU68sjMPFK88oKGEiC,26arTXI1Jz3lUeDQ2IQjCe,1,2wElnhAWeTRxtsZOBlgmiq,Belfast,The Sound of Everything,https://p.scdn.co/mp3-preview/364d545d5a52eceeffed24edb24d7b1833d206e6?cid=774b29d4f13844c495f206cafdad9c86,10,spotify:track:2wElnhAWeTRxtsZOBlgmiq
