acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,duration_ms,popularity
0.6958,0.3444,0.342,0.4255,2,0.031400000000000004,-14.126,1,0.0422,0.45696800000000004,4,0.587,144467,21
0.6587,0.33459999999999995,0.236,0.45,11,0.0218,-13.401,0,0.058,0.45862,4,0.655,186167,36
0.5761,0.3255,0.384,0.3835,9,0.0364,-11.316,1,0.0379,0.5052760000000001,4,0.621,342653,44
0.5642,0.35769999999999996,0.362,0.435,7,0.0208,-17.08,0,0.0541,0.384572,3,0.54,355187,41
0.6916,0.22399999999999998,0.37,0.4595,0,0.037,-13.604,1,0.0315,0.38674400000000003,4,0.63,198531,1
0.637,0.3724,0.428,0.46,2,0.0304,-17.022,0,0.0335,0.584252,1,0.651,408147,18
0.5677,0.322,0.379,0.433,3,0.11040000000000001,-12.862,1,0.0402,0.31812,4,0.61,193573,55
0.6349,0.3248,0.348,0.428,2,0.0318,-16.087,0,0.0345,0.583812,4,0.705,254387,31
0.6880999999999999,0.3696,0.31,0.4125,9,0.011540000000000002,-17.643,1,0.0421,0.401484,4,0.594,138067,17
0.5677,0.30169999999999997,0.261,0.4205,1,0.00872,-17.888,1,0.0645,0.32327999999999996,4,0.705,300787,1
0.6600999999999999,0.2758,0.461,0.4705,9,0.030600000000000002,-11.602,1,0.0314,0.5308160000000001,4,0.618,320000,19
0.5103,0.2751,0.332,0.48,1,0.01876,-20.942,1,0.0432,0.460188,4,0.794,234813,2
0.6748,0.2807,0.317,0.4545,5,0.0216,-17.201,0,0.041,0.36099200000000004,3,0.519,285613,16
0.6636,0.2786,0.243,0.449,9,0.0179,-20.357,1,0.0444,0.426484,3,0.703,133640,36
