album_id,artists_id,disc_number,id,name,playlist,preview_url,track_number,uri
0289kJfdXVBPSDJfQ1fPJz,1Qv4E1VgZOGnOYd99Kp5Bs,1,7q7XFO9av9VpNJSXKJwJxD,Personalmente,The Sound of Everything,https://p.scdn.co/mp3-preview/c239fa955ea8edd05e406fdd099d763d6c513c95?cid=774b29d4f13844c495f206cafdad9c86,7,spotify:track:7q7XFO9av9VpNJSXKJwJxD
38eiwVQlG2lHHpneEjM24d,2MkpQvn6EnEJAgSw8D6LXD,1,0lB126ENyZSCxkjSDvw5vG,Jwanqeleh,The Sound of Everything,https://p.scdn.co/mp3-preview/c49d316c7ea9c5c4d9e3e6ea49cd2717fd1dcc1a?cid=774b29d4f13844c495f206cafdad9c86,3,spotify:track:0lB126ENyZSCxkjSDvw5vG
2ylNDIAk8PfQaU5nJCowKU,5HyRwyWuS0yJQ3P2jrhPVI,1,3xzffNStC49baSDUYUe72c,Kelly,The Sound of Everything,https://p.scdn.co/mp3-preview/68e1af11e5670cf6b56f5f037417cc758bb752f6?cid=774b29d4f13844c495f206cafdad9c86,6,spotify:track:3xzffNStC49baSDUYUe72c
2xqr6dew94M4h5Ya4o2yaG,"6U7CvLXWSS3t3a9iwY52oA,7Kb6okLNmQmENkjdGA2HgO",1,79OoRd1GwA5iGBNO4CIlCx,世間始終你好 (無線電視劇[射鵰英雄傳]主題曲),The Sound of Everything,https://p.scdn.co/mp3-preview/bcb85de9aa424ac0e3579c7e8a7c1f20279ee9fd?cid=774b29d4f13844c495f206cafdad9c86,7,spotify:track:79OoRd1GwA5iGBNO4CIlCx
4I3kqsGa6xWhH5U2nEYVzF,2Bft8Kft61xxE25cm9xefU,1,2H2vkwvh7qJvePdawbIVut,Piraten uit het Noorden,The Sound of Everything,https://p.scdn.co/mp3-preview/fab2305d157e1960339ebf8c9901e4cba2dc1ee4?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:2H2vkwvh7qJvePdawbIVut
2L6syCnwuNfHJuDiFKXBPM,0gQ8SI9XgOALHs21Tcxkdb,1,3kwM3eVq6Eoe64zm3spri2,Déjenme Sufrir,The Sound of Everything,https://p.scdn.co/mp3-preview/87a869ddd4c483c34649a0b75f516c800d833297?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:3kwM3eVq6Eoe64zm3spri2
40KAng7d1u6SP49rMI68m7,"2gsggkzM5R49q6jpPvazou,66CXWjxzNUsdJxJ2JdwvnR,0hCNtLu0JehylgoiP8L4Gh",1,1rW6UUZRQWW34j4zCQDkfX,Bang Bang,The Sound of Everything,https://p.scdn.co/mp3-preview/b91175517c5363a03ed42506ebaea0c364d5f1b6?cid=774b29d4f13844c495f206cafdad9c86,4,spotify:track:1rW6UUZRQWW34j4zCQDkfX
0eBgxWnsXHFCzEn9mQAsnI,0tQjkmRcDxYyexoDzTMzdX,1,6hriJzAcNNptTKubDjqjFv,Bonderomantikk,The Sound of Everything,https://p.scdn.co/mp3-preview/be96fcfd681f5c055a0ea84e32f300fb4ea69cb3?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:6hriJzAcNNptTKubDjqjFv
4i6DDq4Z8LENK2KPMQxoUF,4cR4MVf6k3QE5h3L1WHzaP,1,1uBd1S93IrCWJuWdWoJCS0,Asuntos Serios,The Sound of Everything,https://p.scdn.co/mp3-preview/a35ab4cb650f6c30aee30881e6aaaeed6a70a2f4?cid=774b29d4f13844c495f206cafdad9c86,7,spotify:track:1uBd1S93IrCWJuWdWoJCS0
7i64Ps0DqmPGyggNSr1gwz,"1PvGlWWeeIvW3xeTjAZxda,59OheJsvimLlXWvuL9j7Df",1,4HImzTUgpgjZP5epAww5c7,Sol de los Andes,The Sound of Everything,https://p.scdn.co/mp3-preview/49bcbeab29c1d0bc820dbbc1cadbaebf1fe0b184?cid=774b29d4f13844c495f206cafdad9c86,6,spotify:track:4HImzTUgpgjZP5epAww5c7
