acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,duration_ms,popularity
0.001407,0.40809999999999996,0.727,0.436,10,0.010020000000000001,-14.677,0,0.0852,0.720112,3,0.154,354395,0
0.004795,0.4641,0.755,0.4735,10,0.016880000000000003,-8.236,0,0.0595,0.53946,4,0.208,320836,37
0.0001491,0.33459999999999995,0.721,0.4265,8,0.019520000000000003,-8.154,1,0.0356,0.436176,4,0.256,286724,47
0.1127,0.3675,0.594,0.4745,4,0.01502,-14.033,0,0.0907,0.631668,4,0.0703,223640,50
0.001274,0.378,0.608,0.38,2,0.0212,-8.498,1,0.0508,0.50004,4,0.0389,256920,67
0.01092,0.5257,0.665,0.4245,4,0.01868,-10.35,0,0.0519,0.46398,4,0.0589,437849,48
0.025549999999999996,0.38780000000000003,0.542,0.443,11,0.019100000000000002,-9.431,0,0.0371,0.479952,4,0.0465,468000,10
3.612e-05,0.42489999999999994,0.695,0.4585,11,0.012,-10.354,0,0.0465,0.6919919999999999,4,0.0683,219973,18
0.00861,0.5012,0.671,0.2755,7,0.0844,-8.089,1,0.0488,0.480028,4,0.185,288000,36
0.0001029,0.41579999999999995,0.562,0.3705,10,0.023200000000000002,-8.658,0,0.0357,0.519928,4,0.237,533603,14
0.014139999999999998,0.3549,0.615,0.2605,1,0.023000000000000003,-10.687,0,0.148,0.49156,4,0.142,361281,54
0.000952,0.4746,0.713,0.4325,8,0.01674,-6.451,1,0.0487,0.511972,4,0.19,330000,60
0.002135,0.4452,0.519,0.4235,1,0.01866,-10.363,1,0.0581,0.47998,4,0.0686,425907,50
0.011829999999999999,0.4536,0.583,0.458,6,0.0212,-10.97,0,0.0425,0.448848,4,0.0672,435374,30
0.06594,0.3703,0.514,0.4095,1,0.017560000000000003,-16.353,1,0.327,0.587656,4,0.0405,352240,1
0.005823999999999999,0.42489999999999994,0.653,0.3465,8,0.021400000000000002,-5.352,1,0.0278,0.340068,4,0.074,207307,41
0.06307,0.469,0.624,0.4645,2,0.0222,-13.658,1,0.0357,0.508008,4,0.0553,372995,7
0.005621,0.3199,0.633,0.444,9,0.019020000000000002,-9.271,0,0.0362,0.47198399999999996,4,0.152,571507,32
0.20159999999999997,0.4634,0.657,0.428,7,0.0204,-10.002,1,0.0345,0.47194400000000003,4,0.0584,390639,69
0.1722,0.39130000000000004,0.718,0.375,2,0.0228,-7.062,1,0.0715,0.552052,4,0.203,212016,39
0.00756,0.4711,0.711,0.332,8,0.01906,-11.444,1,0.0824,0.371552,4,0.101,313747,29
0.001617,0.44449999999999995,0.647,0.245,2,0.0222,-9.665,1,0.0292,0.479936,4,0.0748,340975,2
0.027579999999999997,0.44029999999999997,0.597,0.346,11,0.01922,-9.781,0,0.0349,0.623952,4,0.183,261880,34
0.00034509999999999993,0.3794,0.593,0.4495,7,0.0222,-5.959,1,0.0308,0.519876,4,0.0392,288760,39
0.0034579999999999997,0.4676,0.662,0.3745,7,0.025400000000000002,-12.619,0,0.0287,0.40002,4,0.0831,357000,19
0.009729999999999999,0.5257,0.61,0.4565,5,0.0178,-14.946,1,0.043,0.500948,4,0.0375,480133,12
0.2163,0.5698,0.722,0.4505,11,0.017480000000000002,-10.741,0,0.0588,0.50794,4,0.0396,353124,47
0.002499,0.5859,0.601,0.442,2,0.052000000000000005,-4.882,1,0.0937,0.512008,4,0.232,270840,35
0.00756,0.4906999999999999,0.697,0.432,1,0.038000000000000006,-12.525,1,0.0404,0.520076,4,0.0358,420923,35
0.0006572999999999999,0.5628,0.686,0.4205,7,0.0212,-11.976,1,0.0556,0.488028,4,0.0706,431803,42
0.1295,0.5383,0.647,0.4575,1,0.01782,-14.733,1,0.0467,0.48000400000000004,4,0.11,534160,23
0.031849999999999996,0.5607,0.63,0.4335,2,0.019600000000000003,-9.789,1,0.042,0.464028,4,0.231,416189,50
0.0017289999999999999,0.3968999999999999,0.654,0.276,4,0.0216,-8.235,1,0.0261,0.43199200000000004,4,0.0831,324613,40
0.0973,0.5145,0.667,0.4255,4,0.01754,-14.056,0,0.0497,0.479844,4,0.216,482000,38
0.040389999999999995,0.364,0.54,0.379,11,0.0608,-10.345,0,0.0297,0.540096,4,0.0903,463613,26
0.0005487999999999999,0.42,0.728,0.434,7,0.025,-7.111,1,0.0315,0.47609199999999996,3,0.194,193053,26
0.0005159,0.567,0.583,0.472,10,0.0222,-13.4,0,0.0518,0.496004,4,0.181,408102,37
0.0002576,0.5228999999999999,0.676,0.4665,7,0.0216,-6.941,1,0.055,0.52828,4,0.0373,281933,23
0.005515999999999999,0.4375,0.662,0.346,0,0.0626,-10.218,1,0.106,0.725792,4,0.2,302267,10
