acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,duration_ms,popularity
0.00014,0.2786,0.828,0.371,8,0.019680000000000003,-8.511,1,0.057,0.437232,4,0.463,212600,48
5.012e-05,0.17709999999999998,0.896,0.4825,8,0.044800000000000006,-9.963,1,0.0903,0.503428,4,0.36,217918,22
1.015e-05,0.2702,0.922,0.3685,2,0.033800000000000004,-6.067,1,0.0478,0.51388,4,0.579,231080,50
0.051519999999999996,0.26249999999999996,0.983,0.4265,2,0.0488,-5.403,1,0.0366,0.47954399999999997,4,0.616,197827,38
1.0919999999999999e-05,0.1827,0.985,0.437,6,0.01582,-6.685,1,0.062,0.451,4,0.51,95027,29
3.353e-05,0.24779999999999996,0.941,0.33,1,0.06620000000000001,-6.984,1,0.0737,0.525768,4,0.569,152707,48
0.001099,0.2541,0.812,0.445,0,0.013900000000000003,-8.567,1,0.0778,0.50596,4,0.602,139520,9
0.001218,0.2219,0.937,0.3615,9,0.0704,-5.244,1,0.0651,0.586336,4,0.559,290733,28
0.025549999999999996,0.2219,0.863,0.432,2,0.05260000000000001,-8.671,1,0.0402,0.593164,3,0.459,322080,37
0.0028979999999999995,0.2268,0.887,0.491,2,0.08100000000000002,-10.353,0,0.257,0.37035199999999996,3,0.587,142493,14
0.002933,0.33109999999999995,0.833,0.4535,0,0.053200000000000004,-10.266,0,0.034,0.652124,4,0.509,210000,43
0.0012599999999999998,0.2345,0.817,0.427,2,0.0252,-6.814,1,0.0412,0.557336,4,0.544,226173,16
0.00469,0.1533,0.829,0.415,7,0.0292,-6.163,1,0.0491,0.576328,4,0.437,287733,40
0.000945,0.1953,0.899,0.4035,5,0.021400000000000002,-6.588,1,0.0494,0.528836,4,0.402,391160,35
