acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,duration_ms,popularity
0.02779,0.5166,0.747,0.4595,1,0.0702,-16.897,1,0.069,0.498712,4,0.644,319267,40
0.06587,0.4781,0.783,0.42,6,0.0208,-7.155,0,0.0438,0.56776,4,0.634,221507,33
0.01428,0.4557,0.833,0.4085,7,0.05580000000000001,-9.028,1,0.0625,0.543984,3,0.493,437645,47
0.0013859999999999999,0.4711,0.813,0.4085,1,0.021,-9.921,1,0.0416,0.527988,4,0.515,321241,36
1.547e-05,0.378,0.813,0.355,6,0.0296,-5.251,0,0.0589,0.471072,4,0.622,253413,10
2.87e-05,0.42419999999999997,0.857,0.4615,6,0.01152,-11.378,0,0.0431,0.496004,4,0.691,588448,42
0.000952,0.5166,0.821,0.41,2,0.011540000000000002,-5.714,1,0.0591,0.5360320000000001,4,0.537,434000,33
0.04606,0.39619999999999994,0.801,0.384,7,0.0494,-8.099,1,0.0724,0.6403840000000001,4,0.542,370219,2
0.02086,0.3899,0.849,0.3695,2,0.026000000000000002,-5.522,1,0.0287,0.48174,4,0.639,183587,34
0.003689,0.4508,0.806,0.3875,0,0.0782,-8.92,1,0.0362,0.420008,4,0.66,129773,41
0.03591,0.5018999999999999,0.864,0.425,9,0.13740000000000002,-7.507,0,0.0405,0.495968,4,0.615,549930,18
0.000945,0.49139999999999995,0.74,0.448,5,0.00962,-5.949,0,0.173,0.5802,4,0.573,218483,36
0.0020719999999999996,0.41509999999999997,0.74,0.4295,1,0.043800000000000006,-6.765,1,0.0637,0.6882039999999999,4,0.599,363782,42
0.0001694,0.5173,0.803,0.471,6,0.012,-10.457,1,0.0448,0.49203199999999997,4,0.579,476098,53
0.022539999999999998,0.3927,0.738,0.426,7,0.06520000000000001,-6.696,0,0.047,0.64024,4,0.585,168043,26
