album_id,artists_id,disc_number,id,name,playlist,preview_url,track_number,uri
27egSIMKsxeENbN4YSAZEn,"6DLR6rNuWKr8iQyrq2cBUC,37T96aSCJI09Sx9XI3bk5P,0yepB1QHXLk59mYyByejww,5d5A0mRbXOnUOIIem2fBGF,2HJHD9UpZhP6MzCcVnFU9N",1,4WH9KKamd8CWDffIAm6CKK,Trzy male swinki,The Sound of Everything,https://p.scdn.co/mp3-preview/a3fd67bb1d3e579506e687fec82951ccd1a074c0?cid=774b29d4f13844c495f206cafdad9c86,6,spotify:track:4WH9KKamd8CWDffIAm6CKK
08Y575qA5oyR2mUv5nzQ08,2MfBflEwnCeU2UKkDJfcVs,1,23uoBzzHh8hPoswp8jy0Wc,Anna og Tommi hitta Línu,The Sound of Everything,https://p.scdn.co/mp3-preview/eb8fac7e7145d876e835f687cf364ab7fedf8eb0?cid=774b29d4f13844c495f206cafdad9c86,4,spotify:track:23uoBzzHh8hPoswp8jy0Wc
4JEramExhZXiMBphRns68o,1yA9QiqL6p9Qo3nHFb8DkT,1,6XVVPboSP8bsaNHRditnk9,America,The Sound of Everything,https://p.scdn.co/mp3-preview/f7bb34ecbcb8f8dee7d47a28f1f66b35f1bab56a?cid=774b29d4f13844c495f206cafdad9c86,5,spotify:track:6XVVPboSP8bsaNHRditnk9
4hicmbSesrB3oxFnX9CGAi,12i863oQjqUogln9PdriZN,1,4kMjXfEp4QqkJEd1j2ne67,My Motives,The Sound of Everything,https://p.scdn.co/mp3-preview/34ed779db784b9eb553343a579e46fe7689de3cc?cid=774b29d4f13844c495f206cafdad9c86,2,spotify:track:4kMjXfEp4QqkJEd1j2ne67
62SOQWaxuV2EzQwyqOSOpQ,1UUNseJdZHwfIUzoaGUD3l,1,7862XC8i1wphnOtlspiSyA,101 Dalmatians (Animated) - Storyteller,The Sound of Everything,https://p.scdn.co/mp3-preview/5e6cbabb8de8f4c5287e46d63ab45ac9ef33401d?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:7862XC8i1wphnOtlspiSyA
0B2rqhvLGvqVpT9LzgD7pi,"2XjaL49pz4ScP4WsplerU5,6EUx7lftVY9lCmCphhAV2w",1,7f8lMj7cs9ohW1wAMCSfXc,Kököjszi és Bobojsza elindulnak a földre és várják Andris születését,The Sound of Everything,https://p.scdn.co/mp3-preview/f50b6c1061255f24f7979a99de3d7f6eba1a527f?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:7f8lMj7cs9ohW1wAMCSfXc
3Lb4wtsoxbKjQIvAKheoE5,1VORulhv2aMemo1kSvxdVX,1,233aKBLrqsVmHNOiRhCZB1,Jim Knopf und Lukas der Lokomotivführer - Teil 01,The Sound of Everything,https://p.scdn.co/mp3-preview/16c4fb57c60f8b7949b1f80d4aa401d7c79d8968?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:233aKBLrqsVmHNOiRhCZB1
0bg1C7BwYZq5vXFpJOhZFM,4gyPmRdEnJ6GVibKuQekoF,1,5tTvGc18CCgyDrye65PAGP,We Become What We Think About,The Sound of Everything,https://p.scdn.co/mp3-preview/4abc3356b7ea5055928e3154c8d3fa943cc53aaf?cid=774b29d4f13844c495f206cafdad9c86,2,spotify:track:5tTvGc18CCgyDrye65PAGP
672C3Sr2j4esWpmFYyP43C,76NiAsCnFL6eHb04zphoH6,1,1bZ6l7iUCGqnGKgBKQkAna,Space Exploration Speech At Rice University,The Sound of Everything,https://p.scdn.co/mp3-preview/95564e84378031f20e315b41b4254729c4638aa8?cid=774b29d4f13844c495f206cafdad9c86,7,spotify:track:1bZ6l7iUCGqnGKgBKQkAna
