acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,duration_ms,popularity
0.0057680000000000006,0.5418,0.794,0.001585,5,0.016,-4.446,0,0.0358,0.480008,4,0.724,347880,59
0.027579999999999997,0.5124,0.64,7.3e-07,7,0.012920000000000001,-5.904,1,0.0405,0.300548,4,0.709,251878,43
0.008749999999999999,0.6132,0.703,0.000196,6,0.01004,-7.959,1,0.0924,0.515976,4,0.735,166000,36
0.002891,0.4767,0.722,1.08e-05,2,0.0188,-5.715,1,0.108,0.436984,4,0.67,226963,50
0.1421,0.5984999999999999,0.695,0.00104,1,0.057999999999999996,-5.595,1,0.0367,0.528752,4,0.615,245253,53
0.161,0.4767,0.655,0.0,7,0.0578,-9.017,1,0.0472,0.46622,4,0.701,193093,32
0.1358,0.5088999999999999,0.783,0.0,2,0.0358,-8.917,1,0.124,0.56012,4,0.683,155968,23
0.01715,0.5789,0.717,0.01625,0,0.022400000000000003,-5.7,1,0.0444,0.570388,4,0.732,275147,48
0.1358,0.6062,0.648,2.95e-06,1,0.01454,-7.112,1,0.0746,0.39874,3,0.68,293133,43
0.02086,0.5495,0.695,0.0,6,0.0348,-4.107,1,0.127,0.448216,4,0.83,214286,36
0.12459999999999999,0.5075,0.742,0.0,1,0.022600000000000002,-6.354,1,0.161,0.508056,4,0.811,200562,40
0.13999999999999999,0.48439999999999994,0.74,0.0,0,0.023000000000000003,-4.839,1,0.063,0.500748,4,0.802,311017,41
0.0005292,0.5201,0.727,1.245e-06,0,0.033600000000000005,-3.91,1,0.0399,0.512048,4,0.716,339475,20
0.014629999999999997,0.4627,0.656,0.0338,7,0.031,-10.616,1,0.087,0.481828,4,0.731,309493,27
0.044309999999999995,0.6236999999999999,0.829,0.00119,4,0.007220000000000001,-6.101,0,0.147,0.361176,4,0.754,201120,12
0.05299,0.4606,0.656,0.0002545,9,0.014440000000000001,-8.529,1,0.0586,0.416192,4,0.739,221054,31
0.20929999999999999,0.5459999999999999,0.657,1.895e-05,4,0.033,-5.503,0,0.0332,0.39993599999999996,4,0.719,195048,52
0.08259999999999999,0.5579,0.73,0.0,5,0.026800000000000004,-4.603,0,0.0409,0.420188,4,0.769,225226,31
0.0002058,0.6265,0.751,0.0016,1,0.010480000000000001,-6.373,0,0.0588,0.504212,4,0.768,390373,30
0.19390000000000002,0.5481,0.735,0.0,8,0.01972,-6.907,1,0.0312,0.491332,4,0.729,254440,59
0.00784,0.5502,0.667,0.0265,5,0.0148,-8.272,1,0.054,0.40818400000000005,4,0.688,181176,66
0.05179999999999999,0.5061,0.758,0.0011,9,0.0262,-5.657,0,0.052,0.37998000000000004,4,0.799,199189,46
0.05194,0.5502,0.75,0.01385,11,0.0218,-6.277,0,0.102,0.496128,4,0.696,218770,68
0.045079999999999995,0.4976999999999999,0.764,2.535e-06,9,0.06720000000000001,-7.966,0,0.0321,0.400008,4,0.641,214347,37
0.00882,0.5418,0.721,3.245e-06,6,0.01904,-6.662,0,0.0773,0.472192,4,0.654,263427,59
0.06356,0.5166,0.694,0.00079,1,0.024,-7.385,1,0.0275,0.44260000000000005,4,0.805,345627,43
0.1141,0.4788,0.746,2.435e-06,4,0.017480000000000002,-6.409,1,0.0296,0.448944,4,0.662,225240,62
0.0203,0.6363,0.808,0.0002315,5,0.0474,-6.588,0,0.147,0.49606,4,0.638,204198,58
