album_id,artists_id,disc_number,id,name,playlist,preview_url,track_number,uri
6c31q0EiGPqzNVDKfQzyzt,2FMZn5P3WATd7Il6FgPJNu,1,3JWEMzwpcWCvu4Qw1BIbYi,Act Naturally,The Sound of Everything,https://p.scdn.co/mp3-preview/c5e322c290f7c3554b66ed61d963cb3026752d42?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:3JWEMzwpcWCvu4Qw1BIbYi
0HtHbHB4SyuAcEdkkVq1ld,6zXhOyC07G4spYTHFLm7oo,1,025DHHkuEmcSsJfVtJZM0u,Marès a Radial,The Sound of Everything,https://p.scdn.co/mp3-preview/2b1576d2f6957dd5cf7275dd0ffd6e2a2ce8f2f7?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:025DHHkuEmcSsJfVtJZM0u
0F2JdvvJch9Ai4gmkN4Q9o,2cXyPSMdJcGw3t9yNhwTN2,1,1iVW4zR8B2gdMwddCiV0pc,Wild (Hotel Sessions),The Sound of Everything,https://p.scdn.co/mp3-preview/478077982ccbd87d14e7930c8ced1ee9d26e8a74?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:1iVW4zR8B2gdMwddCiV0pc
5uYNj1HkZrWKAkhEYcGmJr,6QtGlUje9TIkLrgPZrESuk,1,1bp2IO61zbQrbWNmKKxg3f,The Joker,The Sound of Everything,https://p.scdn.co/mp3-preview/aa50637f8c38aec5b76bf509c67c3af803183511?cid=774b29d4f13844c495f206cafdad9c86,5,spotify:track:1bp2IO61zbQrbWNmKKxg3f
2fiRL4kZheNvGRMJjRUlb6,103xS8KmldMIFzgcD7FzhP,1,3goI2lIgiZ9Z1wKNXUdLhQ,Aire al Respirar,The Sound of Everything,https://p.scdn.co/mp3-preview/e3be1fd843e0530deef93767928d9a7721981c6e?cid=774b29d4f13844c495f206cafdad9c86,3,spotify:track:3goI2lIgiZ9Z1wKNXUdLhQ
3yk6eaVohNwQAXjcdfP0KV,46wEUZyujVrFSrdCnTKQmV,1,0RE4crnT3jRms1xxVlEZx2,Bad boy,The Sound of Everything,https://p.scdn.co/mp3-preview/4fea62fefcdd85a429a0b2ec5871dfbb482f1eb9?cid=774b29d4f13844c495f206cafdad9c86,3,spotify:track:0RE4crnT3jRms1xxVlEZx2
3rJfgEiypoxvTZW0E6Wn10,6Ss2HKFi88EgweHDy5IyIc,1,2Jp04uMkpnoik9GYfJboa5,Eh ok,The Sound of Everything,https://p.scdn.co/mp3-preview/c6b15627208687fe1979e269e30f56a89f48b65a?cid=774b29d4f13844c495f206cafdad9c86,2,spotify:track:2Jp04uMkpnoik9GYfJboa5
72S0SzvMzdkUqTn7Xjcy1V,"4fKUpodRphVtdVBf06FHgO,4p89G1QhmMO8sVCOE6ceFx",1,2MoMK1kkN7ojVqk1Us35mq,Toura toura (arr. N. Eddine),The Sound of Everything,https://p.scdn.co/mp3-preview/bcc4b75c7eeeb3e0f673ef93b128544c362c0a46?cid=774b29d4f13844c495f206cafdad9c86,3,spotify:track:2MoMK1kkN7ojVqk1Us35mq
2OVAzbPUeWOdrmcZ9Lr0Fc,"3SODNDWMaRom0EVBbS1bqO,0yIJhvdaYRB4dOJskdpqxW,1XW2NTbJjpWDcZioxGuzVT",1,0ssucGvDVIMzkZsdeEkLks,The Sun of Love - Remix,The Sound of Everything,https://p.scdn.co/mp3-preview/253b6285cc13433cd196eef9624c2ecf1376ac47?cid=774b29d4f13844c495f206cafdad9c86,3,spotify:track:0ssucGvDVIMzkZsdeEkLks
4fAoCB6tMvCaIGJsO9AmMr,"12xPPAGu03vdZR3AmWNIxZ,4WbHbolEKZIhnkO2xv2Lm0",1,6hiKXxS7pgPKnKfCU7UJ6O,Vem Cá,The Sound of Everything,https://p.scdn.co/mp3-preview/6c1af2c0ec1eca64b8ff994f9074834773639a69?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:6hiKXxS7pgPKnKfCU7UJ6O
3eLFAxRxpw4HsRW6niwuSM,3B4TvnYT0aJDlsblp1aBwE,1,1Ae3rlQjDCgpEvlmWCFgAO,Gure Kaiola,The Sound of Everything,https://p.scdn.co/mp3-preview/aab740234cd54a00095b71f73bb7d41e2336b1f3?cid=774b29d4f13844c495f206cafdad9c86,6,spotify:track:1Ae3rlQjDCgpEvlmWCFgAO
4lb3dY9ux7VTsNNGVehgvf,33WgWL5KOK7WGrHNawwuf3,1,3ycZHyPxsdlx5emuLocPdc,Patrimônio da Humanidade,The Sound of Everything,https://p.scdn.co/mp3-preview/669d175c40b2a994f88201e3212d92b7e3fe191b?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:3ycZHyPxsdlx5emuLocPdc
0bDFKtBkBTJxTVLwZ8H80N,2eRG04xbRiI1AzY8uTCySk,1,12n47FuVsiUGug0xkiGkSc,Let's Straighten It Out,The Sound of Everything,https://p.scdn.co/mp3-preview/d628ac0627e495dbef3a47a247ae913a9f984806?cid=774b29d4f13844c495f206cafdad9c86,5,spotify:track:12n47FuVsiUGug0xkiGkSc
