album_id,artists_id,disc_number,id,name,playlist,preview_url,track_number,uri
1TQtU1pMPnhKv3Nz23TGMI,05LK9pT8ScfWNT0UbDsyqe,1,2pm72A1aBHKwqr05xaDW8h,It's Not Easy,The Sound of Everything,https://p.scdn.co/mp3-preview/7b784d8b27c53f4e54260fdd032acaa117bf5db5?cid=774b29d4f13844c495f206cafdad9c86,12,spotify:track:2pm72A1aBHKwqr05xaDW8h
1i6JMR0UOnbvauy7eSTDZk,2wsXaFHhSBcPMFkqBf0ofr,1,7jTroemDiUbRCOyLfky4fm,Starry Eyed,The Sound of Everything,https://p.scdn.co/mp3-preview/15cf1d2d7d378738872c94398263b8b41da32dd0?cid=774b29d4f13844c495f206cafdad9c86,5,spotify:track:7jTroemDiUbRCOyLfky4fm
5iIWnMgvSM8uEBwXKsPcXM,2rc78XDH9zuJP6bm78lU8Z,1,2kkvB3RNRzwjFdGhaUA0tz,Layla,The Sound of Everything,https://p.scdn.co/mp3-preview/facc244ffe2b5c052ec1d703d4f48b4da2d8e47b?cid=774b29d4f13844c495f206cafdad9c86,13,spotify:track:2kkvB3RNRzwjFdGhaUA0tz
1nP7WXRhEQqLU35CWz9Y1s,5nFer0qUv1VR0MJIlAJDn1,1,7pxnyN8XmFxL2mUjlNAKr8,Cuando Cante el Gallo Azul - En Vivo,The Sound of Everything,https://p.scdn.co/mp3-preview/6afe4df2608a00f2b00db40933a50c51915967ae?cid=774b29d4f13844c495f206cafdad9c86,4,spotify:track:7pxnyN8XmFxL2mUjlNAKr8
7lu0pruIrEJFu67pWjJ7e5,2lsMbm0cnSilhA7gZq5d36,1,3fCKOpIq5vd1QkayyoJxzj,Brain,The Sound of Everything,https://p.scdn.co/mp3-preview/26560bfa8f3a0a9eb51a1a7f43059b10b068ad20?cid=774b29d4f13844c495f206cafdad9c86,7,spotify:track:3fCKOpIq5vd1QkayyoJxzj
4UIgYJyAc0n0jRhCsT1Td5,4PefhG70jWB8GdR6eD9mG3,1,13U9EtZSD1MUNlCXmAZ5YV,Perdóname Yoshi,The Sound of Everything,https://p.scdn.co/mp3-preview/a10414987dc59fc573507cbaa363a0cfa35a9694?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:13U9EtZSD1MUNlCXmAZ5YV
2xU8y7tprnryyZndlYNNns,"4kANxfLenUobb7t5fHSrgA,39vtb2iiz3079nqfL5nfFc,3yXX4ravNhsyB7XEuozPGo",1,6Ft2Uk7Y8GELALXtrcwl6G,The Blues Remembers Everything the Country Forgot,The Sound of Everything,https://p.scdn.co/mp3-preview/68189856f50ee71323da2afd42bd25c2b4cbc588?cid=774b29d4f13844c495f206cafdad9c86,2,spotify:track:6Ft2Uk7Y8GELALXtrcwl6G
7waXLin5hX3LJ6bxrCHxZf,6xlrAAgxcRlgCXnbg2hcFc,1,6cmPjiylmkjv2wiBCx2AHz,Rab Raakha,The Sound of Everything,https://p.scdn.co/mp3-preview/0c8a8c1c6b6d69de26cf33a95b89f546dec5ab13?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:6cmPjiylmkjv2wiBCx2AHz
79PfK4UpwBYNTmfb3OQEas,6RMDKYDCMydPFG3scpEqjK,1,05m3Pl8gI9JiySe6IoISa5,Dias de Janeiro,The Sound of Everything,https://p.scdn.co/mp3-preview/a1f8b4998899853f7a02ff04fd0e24b75b934efe?cid=774b29d4f13844c495f206cafdad9c86,5,spotify:track:05m3Pl8gI9JiySe6IoISa5
2QS8mwj4JvGDRsv9suNzN9,1f1DjtYgH6yBzBSiGteBJl,1,5xriTc82DdSAGToWcixBKf,Casanova,The Sound of Everything,https://p.scdn.co/mp3-preview/56dc006169d802da4096d5174541256467193f00?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:5xriTc82DdSAGToWcixBKf
