album_id,artists_id,disc_number,id,name,playlist,preview_url,track_number,uri
7iiRQC7vF5IlUm9tqnGboZ,5EIwsc7Yjljcg47idONrAg,1,4UCUSTPHsGAGmMAjX5zslO,Alio,The Sound of Everything,https://p.scdn.co/mp3-preview/f9a062b5424b52d19a5dd3e649006299aa6cdf37?cid=774b29d4f13844c495f206cafdad9c86,5,spotify:track:4UCUSTPHsGAGmMAjX5zslO
3PQNVND8XpWTwjUQqTAdYL,6px8Qy0eKlY5ALRW4VzwmU,1,3RPRW2ctAel0MezBOFAk7j,"You're Gonna Be Lonesome, Downhearted And Blue",The Sound of Everything,https://p.scdn.co/mp3-preview/ebc07e1deaccff46db516a8c8bb0ea4c92b2951d?cid=774b29d4f13844c495f206cafdad9c86,10,spotify:track:3RPRW2ctAel0MezBOFAk7j
3nqzdVb1NtO7pFVyTWshnI,00UuF3fAevVz8L0f1WfiQ6,1,2Y9sTOSdXeEl15NL0MkHWl,Little Laura Blues,The Sound of Everything,https://p.scdn.co/mp3-preview/b4fc356349088fed0d765b57c0bb18cc553b0ec9?cid=774b29d4f13844c495f206cafdad9c86,25,spotify:track:2Y9sTOSdXeEl15NL0MkHWl
08l5U5iVVfN0MwVEDdpoKC,"2ZNxs5PldhSTcyNgrGEEM2,4u07BYy4XMvytGO33GYKrQ",1,7da3XZxVKE4XaCWBHqrInX,אני,The Sound of Everything,https://p.scdn.co/mp3-preview/c980dddbf41c49be1812874db5de3ab5e926bc96?cid=774b29d4f13844c495f206cafdad9c86,12,spotify:track:7da3XZxVKE4XaCWBHqrInX
67U0WKdB5HpLuPXuNi7RI5,4nUqVmWMnHLgp016e34Suf,1,6wDp72mtUCLWLMETCG1A6P,A Beautiful Dawn,The Sound of Everything,https://p.scdn.co/mp3-preview/8d9ae1098dabedc739089cdc5fd6974bec937f55?cid=774b29d4f13844c495f206cafdad9c86,2,spotify:track:6wDp72mtUCLWLMETCG1A6P
6tBbwtL1simKd3VF6jE5dL,1NnRjWELSLqFONDhwc8VU7,1,31GIhpOQpKCzlnuPn03pBQ,Junker's Blues,The Sound of Everything,https://p.scdn.co/mp3-preview/dca5cbcea200ae9e8135002a20cc9612296f3d32?cid=774b29d4f13844c495f206cafdad9c86,6,spotify:track:31GIhpOQpKCzlnuPn03pBQ
0zjKjY38OnRyBzrTritR8H,34gPHGwf8jTA2gqoskjZPE,1,4uvLCXXH5ZQxrxVhaiX4Av,Lead Pencil Blues,The Sound of Everything,https://p.scdn.co/mp3-preview/a285eb3e1af27342ebc9ff06edee4bf82e7a5553?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:4uvLCXXH5ZQxrxVhaiX4Av
7lu22R4cHcZupdP3Oc15Cq,"0C5OqfVCg4hl8uS0Sn6bRh,695DZiuQWz8JR0iEOxmbQI",1,0RJK7y3rXvZMlq3ORXhQHT,"O Madame, per-je mon tems",The Sound of Everything,https://p.scdn.co/mp3-preview/67e6c90242de5b8488db7d19f56093bb2c3ac2c8?cid=774b29d4f13844c495f206cafdad9c86,19,spotify:track:0RJK7y3rXvZMlq3ORXhQHT
0hLnqHwlemaMEzC2DkvPQn,6HwigzRpuWoCZDqMOQc5eu,1,1Bqxrcrx2q1nrHDn4aWTV4,Glory of Love,The Sound of Everything,https://p.scdn.co/mp3-preview/5d20c73b7117bc283f45d34f1654fb8e72a0b088?cid=774b29d4f13844c495f206cafdad9c86,11,spotify:track:1Bqxrcrx2q1nrHDn4aWTV4
5hFJh9vfqu0qr2JjD1u3iy,5KWwjK7mqox5VjmLszHmJB,1,5h57e1plvqL0sHyH1wBthJ,Ragged But Right,The Sound of Everything,https://p.scdn.co/mp3-preview/26c332d21e6206c6d71c333c53032692d82f79f9?cid=774b29d4f13844c495f206cafdad9c86,9,spotify:track:5h57e1plvqL0sHyH1wBthJ
