album_id,artists_id,disc_number,id,name,playlist,preview_url,track_number,uri
7vJCSZPeJ0fwn5hLP2dY3d,"3i2WROM6dNtQfLt68n1hGp,2ni9UEaV4J7nC6GU6mYWcX",1,51lR43HOHHF0REvbSSoYU3,Onde Estás,The Sound of Everything,https://p.scdn.co/mp3-preview/c10fbf61e1d9cc3f7b6ef0c17cfaa927ef067a24?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:51lR43HOHHF0REvbSSoYU3
6WlXODcCuxDDoMUkWJ50BC,"67cOQCgsrJVge8gh0etuB2,2fBxIdkeMcxcjtBlPuWZl7",1,0vGuez59knQEXNTmtjWwfZ,Só um Pouco Mais,The Sound of Everything,https://p.scdn.co/mp3-preview/dd5e7382a1cdf435fc59b722547067a25c4fd4cd?cid=774b29d4f13844c495f206cafdad9c86,9,spotify:track:0vGuez59knQEXNTmtjWwfZ
1xERlgxYU2P53SbkaGWdkl,7Ggjp4QndrMqekks6yCFP4,1,73BKZUW5uVre707yYyWtba,Say Aah - The Voice Performance,The Sound of Everything,https://p.scdn.co/mp3-preview/e09b4fee697a3ecc67321629ad02acecd0dbde08?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:73BKZUW5uVre707yYyWtba
3nCsDhn4SqCiBw7CbEKjF6,4NNgIdH8wqL8Ka0MIIl6H4,1,101sIVyiX5nGfQqeE5cFTR,Luxor Baladna (Saidi),The Sound of Everything,https://p.scdn.co/mp3-preview/3f99320c2b9534679721385035dc210ef8413083?cid=774b29d4f13844c495f206cafdad9c86,3,spotify:track:101sIVyiX5nGfQqeE5cFTR
1uGSzlwVQ0gyIq81P9bRT2,"7tmTvmqgTBcX88ZrSHByrD,5K92J8NwWAlu6fRN2uoHVN",1,31m7HX5tiLNouPjN4OB8ng,Musica Ovunque,The Sound of Everything,https://p.scdn.co/mp3-preview/1b94c4adc3224625956ceed5364690fe368ae927?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:31m7HX5tiLNouPjN4OB8ng
3oXEVu3gwToJRkE2xAW44a,2hcsKca6hCfFMwwdbFvenJ,1,2zlgwqw8BLX2JGB76LIFeF,Missing You,The Sound of Everything,https://p.scdn.co/mp3-preview/88a85c1a80ab9539bb6fafd45d7f20268fb6139d?cid=774b29d4f13844c495f206cafdad9c86,2,spotify:track:2zlgwqw8BLX2JGB76LIFeF
5bfhLI0PRaZytjiA6oZjcH,"1VhhG66haEwN2jTjaXiYRQ,62gbD5grUG3fRC4ww9OX5q,1J8RGJxKRe2f8g9uVlB1IJ",1,1g0FqLiQzrOPwNhNSAICk8,Симпа,The Sound of Everything,https://p.scdn.co/mp3-preview/9563819b08498b45fa0b5fd345eac9e95e0f9da1?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:1g0FqLiQzrOPwNhNSAICk8
65wyliVzDheamFIOKGaxc0,28N8covcX8M3g9Ia97AYfv,1,6JFwqZotZp77xgH1EC7SFE,Hold Back The River,The Sound of Everything,https://p.scdn.co/mp3-preview/846dd91d3cfba1b3efeb4e0a05ff335372d4b2fc?cid=774b29d4f13844c495f206cafdad9c86,2,spotify:track:6JFwqZotZp77xgH1EC7SFE
6NE77IxMk4wzSQjFWlFAte,"0KJ7DiybcwyulZLILX3Z95,5qvrUMJ8oO3BswrQO3w0hl",1,55LLrj5aARUqCLoDEwAp7v,Amrikkka,The Sound of Everything,https://p.scdn.co/mp3-preview/d764a68b905e9254889af7d364dbfae83a13939a?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:55LLrj5aARUqCLoDEwAp7v
47XltnowkPxDLGLqm9rBbU,5d2POCYAVv4ardPLgc6kH0,1,2Y5p4EeVSa97QhBPaOdYAH,Si Vens,The Sound of Everything,https://p.scdn.co/mp3-preview/c8351f593f82a18844ede6826999d4da318e5c4c?cid=774b29d4f13844c495f206cafdad9c86,8,spotify:track:2Y5p4EeVSa97QhBPaOdYAH
2oRkHJ7vyXJeUxwj07WGZT,"2663St0NB1IsbMnlF69AeW,0KPX4Ucy9dk82uj4GpKesn,7kXCcNRLEnblbTAppPraBp,1jSjfSgDjedJdi5MoyRu78,4h6Eg0dBZ4Fr8vRcSn8r5r",1,3QCifOKPm2EQzXHggph3DZ,Es Normal,The Sound of Everything,https://p.scdn.co/mp3-preview/f61bedf468dea83c8761b2b69d4a28e8f0a7ad89?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:3QCifOKPm2EQzXHggph3DZ
7qLgoIhbh7FZ8fbGs3csL3,"5WFFFHVqeVk5tLuYh2KjQy,06lnOkY99sXVW44Y0M4BDP",1,4pq5g8DHg6lX7gDqu4OGlg,NADA FÁCIL,The Sound of Everything,https://p.scdn.co/mp3-preview/7a5570a9ecd2aa3270c506f14a8e9057a1e0ac0f?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:4pq5g8DHg6lX7gDqu4OGlg
1G4aUZObl0qvdz1Zo5KW67,2vnO3uhK4XM4afOflu8Yy3,1,5waUNTu3y5bgmgoEdftvA1,Koumabè kô dô bé sé ka kai,The Sound of Everything,https://p.scdn.co/mp3-preview/74d263318e0cbc86026a5c2cc2d7b7489ec97737?cid=774b29d4f13844c495f206cafdad9c86,14,spotify:track:5waUNTu3y5bgmgoEdftvA1
3vYDakM41JDKq4ZLdT18bJ,4TrJEtCSLvvnpuPO4uAesD,1,0ELMyejtObZbU74Qig49oX,หนีไป,The Sound of Everything,https://p.scdn.co/mp3-preview/595ffe93649a0abc744b718d2972bae4bd8fd8a4?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:0ELMyejtObZbU74Qig49oX
