album_id,artists_id,disc_number,id,name,playlist,preview_url,track_number,uri
4XdxUvTxl59sjgXvzeY8C9,"0PGKmaHLKAXJX6uFpbQ7rV,0OltT51j3hIkgaDJqqPzDn",1,5lQXPgYoezUEC4L0qaO3Pp,Battaki - Nicolá Cruz Remix,The Sound of Everything,https://p.scdn.co/mp3-preview/14058f865c1328867582604de9c14afa54128fa1?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:5lQXPgYoezUEC4L0qaO3Pp
5r7NnD004ziOkMaoDbTNjn,3SlLKPEWkqqxLWNar2H9WY,1,2KkIKY9UQfSi1TQizmb8A6,Reminder,The Sound of Everything,https://p.scdn.co/mp3-preview/907d4f24a36e00798efddd9303e486f6d503d811?cid=774b29d4f13844c495f206cafdad9c86,4,spotify:track:2KkIKY9UQfSi1TQizmb8A6
27zSH2au2lUDD0R73cXkQ2,7vbswk78geSJYL92kHe7jU,1,4rSQSL5SicvYNc6IsLIjPg,Gladius,The Sound of Everything,https://p.scdn.co/mp3-preview/90daf6c2c2e764d6287b05f2122746f7495b0184?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:4rSQSL5SicvYNc6IsLIjPg
4jnCb5V9ru3GAHtNr7rfkS,"4C825UjHAWCMvdZwbtpwDT,3cWOwptrfEuGMJ2cM7ipc3",1,7gOdmNazfs5qdtsgWOB1Z4,Energy,The Sound of Everything,https://p.scdn.co/mp3-preview/22a41b7e092b3c1f6d2d8fcf2f47ad6ddbfc9c02?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:7gOdmNazfs5qdtsgWOB1Z4
13kdisn8Z6lbNJbzq3a1Fh,0e1hn6R8UCfLkpHINwAyXR,1,1SZ5Q4PdUbdgm8Mwl6KOmq,Tears in the Rain,The Sound of Everything,https://p.scdn.co/mp3-preview/7db8bce1c1c3b9f949e7c68100a308d44c454914?cid=774b29d4f13844c495f206cafdad9c86,5,spotify:track:1SZ5Q4PdUbdgm8Mwl6KOmq
7lWcq8YtuVgATdOAT6wqU8,2qplg23iVeAdhFhv7KPcj2,1,7KJkIzbCIaPcYLwkgo7eeA,Different Folks,The Sound of Everything,https://p.scdn.co/mp3-preview/3808ac37cdf73cdfb996004ee51e62bd507b71c4?cid=774b29d4f13844c495f206cafdad9c86,22,spotify:track:7KJkIzbCIaPcYLwkgo7eeA
7qj9J21DrV1iDyKQw7P9dg,0gM85jtIQ9U648ityVCAFX,1,409F6rTysIs5FqMC2bAEWw,New Wave - Original Mix,The Sound of Everything,https://p.scdn.co/mp3-preview/4470cb9466981dc888df4ca5a078655153340ac7?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:409F6rTysIs5FqMC2bAEWw
4Mz3YFnTKm7JbuOi25mDWH,"240wlM8vDrf6S4zCyzGj2W,2vf4pRsEY6LpL5tKmqWb64",1,1HrMWH5GUdK6Yi94rbANJA,Cola,The Sound of Everything,https://p.scdn.co/mp3-preview/53443828ffa0dd26aa97847958ddb83cb9e1b5ba?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:1HrMWH5GUdK6Yi94rbANJA
3NbqzsaodSXpfkd0XtvLkg,60WU0oNpF372dzVGDe4BcV,1,3orZwGh5xNnfQ82XsFOHYI,Guardian,The Sound of Everything,https://p.scdn.co/mp3-preview/df1b9f8e62d9c591b46040898c16196457b02b6c?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:3orZwGh5xNnfQ82XsFOHYI
3eyz60xEK5dGEeZF1JJSi9,0dmPX6ovclgOy8WWJaFEUU,1,1FL9DHDSED6lxNMDJUJQvB,The Model - 2009 Remaster,The Sound of Everything,https://p.scdn.co/mp3-preview/9f7452ca3193988a009e110d2d9ff2eb27da7d4a?cid=774b29d4f13844c495f206cafdad9c86,4,spotify:track:1FL9DHDSED6lxNMDJUJQvB
