album_id,artists_id,disc_number,id,name,playlist,preview_url,track_number,uri
1Nre4vkdfpwb60KtVcgW8v,0AfL7oHkj5AWNbYAibEOgY,1,3HAJwYdoaVDDx5WMwbVLrp,Nadie Pudo Hacer,The Sound of Everything,https://p.scdn.co/mp3-preview/6cc2958b3a30110d7e9932e14ac9bdc85e806168?cid=774b29d4f13844c495f206cafdad9c86,3,spotify:track:3HAJwYdoaVDDx5WMwbVLrp
2mowdlZvetEcYyXGosX6EM,7pLI3wDSdqIrT4t5R4lHg7,1,1U2ItjDIfCnpyvPseZ4oPh,Sproeitjies,The Sound of Everything,https://p.scdn.co/mp3-preview/edd2085cbe576dd36d9c6070215693a4af32964e?cid=774b29d4f13844c495f206cafdad9c86,10,spotify:track:1U2ItjDIfCnpyvPseZ4oPh
6aFHqJIxTY5ivvmBPPhXem,40iG1d2wC4KdBLb8wXNq33,1,1t25wqzuSRb31ySvLbaTZC,Have You Ever Seen Peaches Growing on a Sweet Potato Vine?,The Sound of Everything,https://p.scdn.co/mp3-preview/acfcd683c06e55cbfbe7d277851222173e318af2?cid=774b29d4f13844c495f206cafdad9c86,2,spotify:track:1t25wqzuSRb31ySvLbaTZC
4mQjQJ6gASxVMEjwV4LS9I,6E9qPOOjsuwnt5kFLFCnWF,1,5E4tWutcCACnOvRzo6cy8a,Montreal,The Sound of Everything,https://p.scdn.co/mp3-preview/591310aa9d90bd6c300a2af07261ac9c83dd192d?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:5E4tWutcCACnOvRzo6cy8a
5XazcvkdB3GQwTccYMNZS5,5uDlrs0yTxxY0ntajiMjye,1,6gvT4dMQDkgHgogUWNDUvX,Canvas Pageantry,The Sound of Everything,https://p.scdn.co/mp3-preview/81ba5f38d7e0df9446be93bb9412794d1c02c204?cid=774b29d4f13844c495f206cafdad9c86,3,spotify:track:6gvT4dMQDkgHgogUWNDUvX
5Wm1nhxZqx7i0Hp6ZBqe9T,"3gBKY0y3dFFVRqicLnVZYz,4YRxDV8wJFPHPTeXepOstw",1,2FCXQHugkoHE1K3tiDu8pu,"Agar Tum Saath Ho (From ""Tamasha"")",The Sound of Everything,https://p.scdn.co/mp3-preview/017b836fa0c7983b7d5749a2c0802a33843244a7?cid=774b29d4f13844c495f206cafdad9c86,14,spotify:track:2FCXQHugkoHE1K3tiDu8pu
5q9uVnOklyvUqsmKhsxyhH,"5XC3LXmd61ujVjH8UUqO8Q,68QvqbdqwqqjW39YpUJHdG",2,3ZMgFW0P5iO2iN5oLRzwF0,Mysteriet (Mysteeri) -Mysteriet deg- (with Lisa Nilsson),The Sound of Everything,https://p.scdn.co/mp3-preview/b3d6c9431805d3765fec06347ea1682fe22d6946?cid=774b29d4f13844c495f206cafdad9c86,11,spotify:track:3ZMgFW0P5iO2iN5oLRzwF0
636ao3g3gz2rlc6ufuGUwq,5L9Wwq4Ldv9aI562opIQzc,1,4HWCUCqja2MH1Q4Dwu1Zs8,Oi Šermukšnio,The Sound of Everything,https://p.scdn.co/mp3-preview/df7051e094ac469d779fc024987a6003fb042c04?cid=774b29d4f13844c495f206cafdad9c86,10,spotify:track:4HWCUCqja2MH1Q4Dwu1Zs8
359BMiYkEMDC70gvpCVljg,0nnYdIpahs41QiZ9MWp5Wx,1,5rqQv5jUcg58xsi1nuZDl9,Falling Asleep At The Wheel,The Sound of Everything,https://p.scdn.co/mp3-preview/6b29338ede1fe0274daa7e242e99715350aee455?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:5rqQv5jUcg58xsi1nuZDl9
0W50z2TfYs4JT30srkciWw,2SFIMUkCdZowbeisskDdhn,1,7qvL8BbYdxvhOinapMiEeF,Poema,The Sound of Everything,https://p.scdn.co/mp3-preview/25067cc84aa9a89587d256fbc785e4f40b608dee?cid=774b29d4f13844c495f206cafdad9c86,6,spotify:track:7qvL8BbYdxvhOinapMiEeF
0vDutxkmwaV9O49MBAvorz,4C4kpaAdp6aKSkguw40SsU,1,4pG8lbKPKkfGSniMXxZTM7,Sutilmente,The Sound of Everything,https://p.scdn.co/mp3-preview/4964181b894b6b1d4aa9fbae13440540d5953c12?cid=774b29d4f13844c495f206cafdad9c86,8,spotify:track:4pG8lbKPKkfGSniMXxZTM7
1cyksIr9hE2nA4lzher0B5,"0nDyKnb9Lek9kVPdskthsB,1NNxHsVuhTJktoin8YYzQc",1,4GbNnmstDDDRPPI61PuTu7,Yma O Hyd,The Sound of Everything,https://p.scdn.co/mp3-preview/aecfa9806ab0b04a0385fba43784141b657708ee?cid=774b29d4f13844c495f206cafdad9c86,21,spotify:track:4GbNnmstDDDRPPI61PuTu7
