album_id,artists_id,disc_number,id,name,playlist,preview_url,track_number,uri
7v4dH5m0lTN5ywngANBPJd,3oPc1V6h1UOOvuYQNt7CUn,1,2ueAJJVe4Lwjh4hXfdcsMh,No Compro Amores,The Sound of Everything,https://p.scdn.co/mp3-preview/6370d72adf6c7087bcbafa28e6956b273c729fc4?cid=774b29d4f13844c495f206cafdad9c86,9,spotify:track:2ueAJJVe4Lwjh4hXfdcsMh
6nNlTIiFd3J06W0rJiiwlz,7AC976RDJzL2asmZuz7qil,1,0GTK6TesV108Jj5D3MHsYb,Owner of a Lonely Heart,The Sound of Everything,https://p.scdn.co/mp3-preview/f2dc5abc558a7b1bdb925ec630306f47e28c77a5?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:0GTK6TesV108Jj5D3MHsYb
0ISCPF0lf649mALxG6DWGa,38eLNOfaLAs64zvH8QjeMx,1,4MR0aNP6Fw6mwj9ijUgrgq,Arratsalde Honetan,The Sound of Everything,https://p.scdn.co/mp3-preview/c7b34348ed3710c7ea973d8c8bb618f20376cd4b?cid=774b29d4f13844c495f206cafdad9c86,5,spotify:track:4MR0aNP6Fw6mwj9ijUgrgq
7FDNUg4UWyKHGR7IqgMfEV,4WF183Kl7QhmBH35vvQnzM,1,7vH5Hv23Fo036DQFPV0Fu3,Ça la !!,The Sound of Everything,https://p.scdn.co/mp3-preview/1d6fee44ca8867ba4c42fdc3b49ccd519f7bd8f0?cid=774b29d4f13844c495f206cafdad9c86,2,spotify:track:7vH5Hv23Fo036DQFPV0Fu3
2CwxbRPETEraKmAKDNrEcs,0vUJ3QLN3MlRfjOc2LjGWp,1,5sJiLlgQKBL81QCTOkoLB5,Good Life,The Sound of Everything,https://p.scdn.co/mp3-preview/abee8e9aaa6b5e6858e5367ec2c9261c75e479c5?cid=774b29d4f13844c495f206cafdad9c86,7,spotify:track:5sJiLlgQKBL81QCTOkoLB5
5KxYM5K0vVXeF1JNwpgYqr,2GyK6JLjh7049eVGljkNel,1,1UeTczkS3bnar4XI6CTsCG,Besame Morenita (feat. Arcadio Molinar),The Sound of Everything,https://p.scdn.co/mp3-preview/16e705ffc6eb46917e4044d769f28d248ad0c079?cid=774b29d4f13844c495f206cafdad9c86,3,spotify:track:1UeTczkS3bnar4XI6CTsCG
1j599y64H6FzxwnpnbEzfd,"15QmBDKjNXo007uqM3KnNb,4zWFlKgU4j7ryWg5nsOmU6",1,6vCB60g1U7wIRfncvEcG0a,A Veces,The Sound of Everything,https://p.scdn.co/mp3-preview/6fe119487d4137fb1151b38916f7b53c2f45b636?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:6vCB60g1U7wIRfncvEcG0a
3nnDp17ONStMm4LY6D64Mq,725B3NWyISCmjaJwB6imcg,1,554bL3CoWpkcvtiSEPe0O3,Dejala Corre,The Sound of Everything,https://p.scdn.co/mp3-preview/88b0876c2ac62b1a0d59a2190cae469f49dcc6f2?cid=774b29d4f13844c495f206cafdad9c86,7,spotify:track:554bL3CoWpkcvtiSEPe0O3
3ls7tE9D2SIvjTmRuEtsQY,1aX2dmV8XoHYCOQRxjPESG,1,3L7RtEcu1Hw3OXrpnthngx,Don't You Want Me,The Sound of Everything,https://p.scdn.co/mp3-preview/34b105476eae0f47a6240549de1c3601fc69f50f?cid=774b29d4f13844c495f206cafdad9c86,10,spotify:track:3L7RtEcu1Hw3OXrpnthngx
4GSidaoqyGNwaG5mNKmuLT,6gkWznnJkdkwRPVcmnrays,1,5IKLwqBQG6KU6MP2zP80Nu,We Are Family,The Sound of Everything,https://p.scdn.co/mp3-preview/26f5886af9af728d758a84ff045baab992878692?cid=774b29d4f13844c495f206cafdad9c86,5,spotify:track:5IKLwqBQG6KU6MP2zP80Nu
2gybXUjEyAWl79Nb1vbj4v,"0FWWBkIJD4tvlDzB4O8XT7,1PyToLP6F2rzV0ZSR71lgl,5YqXgMhzkUnyjYQGgoIvoq,71IGD79X5laXW6cmqehskJ",1,4HsSwlgvRrHAkTQ8n9mGFV,Ondernemer,The Sound of Everything,https://p.scdn.co/mp3-preview/ecaba3f053f897d0c334947c404a97f17dc4a8cf?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:4HsSwlgvRrHAkTQ8n9mGFV
4zHqnaTPDm50qVBeY09fQv,7vHJi5yg9wYPgEfC9ntmoT,1,34NWgjajdb0ersFsiLFxqm,I Feel Rockin,The Sound of Everything,https://p.scdn.co/mp3-preview/8abac1d66d8d6efeecc92b757a31c44f9da8f074?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:34NWgjajdb0ersFsiLFxqm
5oBCVymR8kTN49eFMBRCGm,6ocbT2YYie059c1m8axmG1,1,6wNyWNnYFBmaIEJepWGhbe,Bohye,The Sound of Everything,https://p.scdn.co/mp3-preview/76318e237b6f163bab06050bcbcc873291d6a5be?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:6wNyWNnYFBmaIEJepWGhbe
