acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,duration_ms,popularity
0.0847,0.4557,0.762,0.0,9,0.033400000000000006,-6.084,1,0.0284,0.439836,4,0.292,172067,62
0.06265,0.36819999999999997,0.704,0.0239,0,0.044000000000000004,-7.284,1,0.0385,0.52016,4,0.323,325893,30
0.0015959999999999998,0.4753,0.863,3.205e-05,7,0.01678,-5.784,1,0.0396,0.47206400000000004,4,0.3,233987,51
0.0784,0.4809,0.795,1.455e-05,10,0.045200000000000004,-3.647,0,0.0931,0.6560280000000001,4,0.296,270890,32
0.0003255,0.294,0.75,0.0,11,0.0488,-6.939,1,0.0514,0.539944,4,0.487,185520,25
2.3310000000000002e-05,0.4038999999999999,0.726,0.0002145,2,0.06780000000000001,-7.95,1,0.0264,0.51198,4,0.427,225093,45
0.004403,0.3822,0.76,2.33e-05,9,0.014740000000000001,-6.887,0,0.0399,0.40774400000000005,4,0.41,188027,53
0.00938,0.45289999999999997,0.758,6.6e-07,9,0.0954,-5.984,1,0.0446,0.500028,4,0.403,192986,34
0.0003913,0.3633,0.724,0.000185,4,0.024,-7.301,1,0.0303,0.5402039999999999,4,0.467,240640,54
0.0006586999999999999,0.5929,0.885,0.0433,0,0.014199999999999999,-4.796,1,0.0594,0.49998000000000004,4,0.3,330480,18
0.00924,0.34299999999999997,0.801,0.0,5,0.023200000000000002,-5.982,0,0.0601,0.552288,4,0.505,214013,39
0.1316,0.4543,0.765,0.001535,11,0.018740000000000003,-6.878,0,0.0453,0.40016,4,0.319,263390,44
0.0812,0.30729999999999996,0.752,0.0,8,0.026600000000000002,-4.143,1,0.0375,0.6642039999999999,4,0.456,199907,63
0.07419999999999999,0.40249999999999997,0.722,0.0,0,0.01946,-6.666,1,0.0478,0.5600839999999999,4,0.451,131215,1
0.005313,0.4725,0.857,0.000312,5,0.032,-6.696,0,0.0351,0.507792,4,0.399,217953,27
0.006265,0.41789999999999994,0.73,0.0085,9,0.0244,-7.48,1,0.0346,0.518984,4,0.507,231467,48
0.0805,0.5012,0.785,0.0,5,0.01298,-5.25,1,0.0565,0.408128,4,0.38,201765,49
0.0007279999999999999,0.3892,0.783,0.0,3,0.016380000000000002,-5.54,1,0.0287,0.459824,4,0.32,239667,39
0.000574,0.44029999999999997,0.732,2.53e-06,7,0.0712,-5.075,1,0.028,0.528124,4,0.492,220013,42
0.0006944,0.3934,0.805,6.35e-06,3,0.0578,-4.501,0,0.105,0.519996,4,0.348,262159,38
0.01729,0.48999999999999994,0.764,0.0,9,0.032400000000000005,-4.836,0,0.0314,0.50008,4,0.424,202652,65
0.00040879999999999996,0.5173,0.79,0.0545,10,0.01446,-6.976,1,0.0336,0.504028,4,0.392,160020,54
0.040459999999999996,0.3906,0.784,0.00228,7,0.021,-5.597,1,0.0336,0.50006,4,0.377,206716,55
0.0028489999999999995,0.5656,0.851,0.000445,1,0.0746,-5.434,1,0.142,0.50406,4,0.33,141905,50
0.077,0.4487,0.653,0.000231,11,0.018060000000000003,-6.762,1,0.0732,0.680104,4,0.427,233052,36
0.0001953,0.41719999999999996,0.742,6.5e-05,1,0.01324,-5.533,1,0.0407,0.532156,5,0.419,497893,2
0.00826,0.41509999999999997,0.658,0.0102,8,0.027400000000000004,-8.393,0,0.0364,0.540212,4,0.422,251120,52
0.019389999999999998,0.35209999999999997,0.87,2.3e-05,7,0.0368,-4.569,1,0.049,0.599692,4,0.399,230400,38
0.012179999999999998,0.4375,0.825,0.0,8,0.0434,-7.853,1,0.0418,0.5239360000000001,4,0.389,200073,40
