acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,duration_ms,popularity
0.4781,0.39479999999999993,0.415,0.1585,10,0.025400000000000002,-7.735,1,0.0399,0.6802279999999999,4,0.232,267478,43
0.5656,0.2919,0.533,0.0105,7,0.019280000000000002,-10.955,1,0.0345,0.676268,4,0.313,280027,0
0.6258,0.2191,0.528,0.0565,7,0.0228,-11.037,1,0.043,0.533636,3,0.267,577255,35
0.48299999999999993,0.22469999999999998,0.609,6.6e-07,6,0.0218,-4.051,1,0.0447,0.5874199999999999,4,0.235,260537,11
0.5572,0.3388,0.404,0.0,4,0.0206,-9.296,1,0.0391,0.592776,4,0.331,162040,35
0.42489999999999994,0.2779,0.524,0.0,3,0.031400000000000004,-5.846,1,0.103,0.7022480000000001,4,0.343,218854,69
0.42419999999999997,0.4578,0.49,2.145e-06,7,0.01692,-6.988,1,0.0324,0.6391359999999999,4,0.275,249342,48
0.4613,0.3388,0.405,0.0,7,0.01786,-11.089,1,0.032,0.594204,4,0.376,158960,52
0.48229999999999995,0.3206,0.464,0.0095,5,0.023400000000000004,-6.965,0,0.0392,0.517512,3,0.36,228507,5
0.567,0.238,0.443,0.01035,5,0.0206,-10.034,1,0.0452,0.524084,4,0.369,222787,39
0.5186999999999999,0.3059,0.448,0.0,11,0.1384,-6.066,1,0.0287,0.5510839999999999,3,0.347,211887,34
