album_id,artists_id,disc_number,id,name,playlist,preview_url,track_number,uri
6xfH5ub4PzmFleZrq0o7Mq,6TKh8NPpURP4w3olT22ZsF,1,0XzEMrJ77MCr7ZXeQfJeqQ,Evil Bitch,The Sound of Everything,https://p.scdn.co/mp3-preview/bbeb19f1e87ce066d63f70528fffe0e200ad50d3?cid=774b29d4f13844c495f206cafdad9c86,12,spotify:track:0XzEMrJ77MCr7ZXeQfJeqQ
5ZB92JKvvnObyGwL0zGrGb,"76ZDdIwxzIsdzCAgf8gXaJ,1gSZGX47zZPhr8DYyR5bUC",1,0rBln5s4sBb3zO8H107V2u,Были танцы,The Sound of Everything,https://p.scdn.co/mp3-preview/49f0429c7295ca95f1066180db6d33bd7e046df4?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:0rBln5s4sBb3zO8H107V2u
2e1yOH1Sg7TXGLdPV9hpHO,1Qxa8XqBALw9cbsZvppv5t,1,0aqurfzZIGe0VDha1oKv6L,Kalli Kitte Mil,The Sound of Everything,https://p.scdn.co/mp3-preview/4ce84213f7561b3f7795469188209f88828cdcc2?cid=774b29d4f13844c495f206cafdad9c86,3,spotify:track:0aqurfzZIGe0VDha1oKv6L
7pj1LFC6r4N8EyKXbw55rr,6nfNQvqechLUJaFHYAciep,1,7KVzAwCgl6WhxBhVNJM9My,Mi Familia,The Sound of Everything,https://p.scdn.co/mp3-preview/ba848564c2b4d8b8195ad6bdac2497f530a5554a?cid=774b29d4f13844c495f206cafdad9c86,7,spotify:track:7KVzAwCgl6WhxBhVNJM9My
0Wa6zS0SesJVuk93juApaU,2rZEwxyseerviZqgSVwS2I,1,3pODqwaBu9cMGTFjDxe2iF,Con Tanto Amor,The Sound of Everything,https://p.scdn.co/mp3-preview/da59d4b8ea9ab05d8d1980316a76d8a34c2c833f?cid=774b29d4f13844c495f206cafdad9c86,4,spotify:track:3pODqwaBu9cMGTFjDxe2iF
4rvVYOMFKN0gJeFfvMpgBb,"0iOe7zpme8Z6oTs4ffvJjX,31ufWigY0fDQ8p8EJxvaGH",1,64mmB4Jx8eI4tCSDhypE41,Crazy in Love - Electro Swing Version,The Sound of Everything,https://p.scdn.co/mp3-preview/20b61dffa1cb7bf9e0062abd1ca9341c9f94fa15?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:64mmB4Jx8eI4tCSDhypE41
0ig4YernLbajUn2OBeNeeZ,"2AwGvrbcvOSx5HDwc4OQE3,0hBYSjDjcAaAuSZcpN8jk9,4XwgSK4cf1mOO6wqXwYU8o",1,02qDk0sngobDvg3LUdt9Y0,"GOOD VIBES ONLY feat. JP THE WAVY, EXILE SHOKICHI",The Sound of Everything,https://p.scdn.co/mp3-preview/f6a2b866971c4c3a18a5c80bffa262d22ec80b9b?cid=774b29d4f13844c495f206cafdad9c86,10,spotify:track:02qDk0sngobDvg3LUdt9Y0
3jtrdWKt4Uo5iUU6VCc0do,"2sd5k8N8cAOm6Q8OCcePw4,31iJDnqpS43YIG18nTFx14",1,6uUtmCz8XXep7n1QmC1jJG,snow jam,The Sound of Everything,https://p.scdn.co/mp3-preview/b11857c07b84382dc716d071f38b87ad6151c8e2?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:6uUtmCz8XXep7n1QmC1jJG
4h4EpwFkvtoAulP8h4fzvD,60rvB6FcgAca5rMqSWDfSf,1,4DZ6YR0LRICjdO7TYDFvz4,Tropicumbias del Recuerdo: Mil Horas / Jugo de Piña / La Suavecita / La Chispita,The Sound of Everything,https://p.scdn.co/mp3-preview/80f25b39c57846eadae692cfe09401d3c6589ebe?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:4DZ6YR0LRICjdO7TYDFvz4
6eOK10Y1cLw4SAQiDfAunM,"2qbEtwBVyobgpNP5KcHE9J,1i8SpTcr7yvPOmcqrbnVXY,3E6xrwgnVfYCrCs0ePERDz",1,2PgsOTPkF25VJ9cZmUjSKE,La Realidad (Remix),The Sound of Everything,https://p.scdn.co/mp3-preview/ebc6dd9b9663df7c090a98816412bd0e28406048?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:2PgsOTPkF25VJ9cZmUjSKE
