album_id,artists_id,disc_number,id,name,playlist,preview_url,track_number,uri
6PAh7n0i07eMuvqxj0W0FJ,5US11OAF5oz6L9aNvOK7NJ,1,0hm10nuTTv3OpxfcOj0Jy6,A Winter's Tale,The Sound of Everything,https://p.scdn.co/mp3-preview/8e190624fb67b5d838439840efe254c2422c4a47?cid=774b29d4f13844c495f206cafdad9c86,3,spotify:track:0hm10nuTTv3OpxfcOj0Jy6
6ipzvYbe6ewq66YBpWiDzl,46FCeck1Py53n0YXC8RuxF,1,7ijL333t4Oh99dsAppvZBw,The Pit (Part 1),The Sound of Everything,https://p.scdn.co/mp3-preview/4a7e53724343d252ad99e33e56bbd5dcbc9ea6b4?cid=774b29d4f13844c495f206cafdad9c86,3,spotify:track:7ijL333t4Oh99dsAppvZBw
3bVD0QAy9kOIzJzTBncvuB,25IRTisJjqI6JlkyCVMBsV,1,5Sq9ADswKXGMnN7HQ6Ev0L,Milk and Alcohol - 2002 Remaster,The Sound of Everything,https://p.scdn.co/mp3-preview/e0d9754743fd5f81f85d56a8403d0ef3a2755701?cid=774b29d4f13844c495f206cafdad9c86,4,spotify:track:5Sq9ADswKXGMnN7HQ6Ev0L
52GbpLnPBE37cLcyrqCwsD,3KH6DLHeoFZgVbtKiLXb6L,1,76UnqLEbklk07LOjmv6Pma,If You Need Someone,The Sound of Everything,https://p.scdn.co/mp3-preview/959751bcef246ec49045ba249273333edf3ca157?cid=774b29d4f13844c495f206cafdad9c86,6,spotify:track:76UnqLEbklk07LOjmv6Pma
