acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,duration_ms,popularity
0.1953,0.476,0.546,0.0,2,0.016139999999999998,-7.925,0,0.0341,0.4112,4,0.91,277253,35
0.27999999999999997,0.44939999999999997,0.477,0.00885,5,0.0286,-15.201,0,0.0349,0.36255200000000004,4,0.932,206507,60
0.3458,0.5579,0.472,0.000104,2,0.008440000000000001,-3.478,1,0.0428,0.519836,3,0.965,214880,57
0.20019999999999996,0.48229999999999995,0.48,4.14e-05,5,0.0688,-8.018,1,0.0507,0.572776,4,0.97,192105,35
0.2723,0.5753999999999999,0.544,0.0825,5,0.0216,-10.077,1,0.0358,0.48787200000000003,4,0.826,162663,60
0.22119999999999998,0.6215999999999999,0.442,0.0,7,0.010140000000000001,-11.796,1,0.0475,0.48481599999999997,4,0.965,186133,6
0.2751,0.6062,0.578,0.000925,0,0.00836,-10.573,1,0.0406,0.478396,4,0.937,254213,36
0.1561,0.45849999999999996,0.353,0.0,0,0.013200000000000002,-11.147,1,0.0429,0.541184,4,0.908,208760,25
0.1386,0.5397,0.283,0.0,2,0.01776,-16.326,1,0.0444,0.311024,4,0.906,202787,66
0.10779999999999999,0.49909999999999993,0.457,0.001625,2,0.0342,-11.082,1,0.0564,0.460692,4,0.837,175932,25
0.19809999999999997,0.6503,0.542,0.0,7,0.00508,-5.236,1,0.0856,0.520496,4,0.887,160615,46
0.1827,0.5579,0.482,1.18e-06,10,0.021,-8.398,1,0.0483,0.404116,4,0.891,354894,36
0.005019,0.48999999999999994,0.331,0.0086,5,0.0187,-19.282,0,0.0437,0.539868,4,0.897,284830,0
0.25689999999999996,0.6033999999999999,0.448,4.955e-06,10,0.01796,-8.515,0,0.0932,0.6001920000000001,4,0.886,187090,38
0.2576,0.4361,0.495,0.0,0,0.0594,-11.564,1,0.0343,0.460584,4,0.883,137080,35
0.13649999999999998,0.5054,0.395,0.00051,7,0.0308,-11.306,1,0.0277,0.404676,4,0.817,178781,45
0.3045,0.6054999999999999,0.578,0.0,7,0.014380000000000002,-6.39,1,0.0426,0.524008,4,0.952,215693,32
0.3164,0.476,0.434,0.0,7,0.0108,-11.938,1,0.0513,0.39363600000000004,4,0.965,225507,40
0.21559999999999999,0.6489,0.544,5.15e-06,3,0.062400000000000004,-14.621,1,0.0769,0.497132,4,0.961,293907,59
0.2807,0.6888,0.406,0.0,0,0.015120000000000001,-9.947,1,0.0901,0.47998399999999997,4,0.981,165053,51
0.2506,0.5823999999999999,0.485,0.00058,7,0.00932,-8.005,1,0.0653,0.45120800000000005,4,0.869,198107,28
0.1799,0.616,0.479,0.0,0,0.026600000000000002,-8.423,1,0.0359,0.44020800000000004,4,0.965,74840,6
0.1617,0.63,0.455,0.132,3,0.01076,-8.395,0,0.0877,0.418524,4,0.927,261926,49
0.259,0.5684,0.599,0.0,2,0.012520000000000002,-8.008,0,0.0812,0.40998,4,0.943,202907,20
0.1113,0.5425,0.38,0.000875,1,0.027000000000000003,-9.546,1,0.0405,0.48497199999999996,4,0.903,155527,33
0.2772,0.4557,0.444,3.935e-05,7,0.0634,-15.658,1,0.033,0.41996,4,0.895,169440,3
0.24989999999999998,0.5795999999999999,0.429,8.6e-06,10,0.0244,-11.233,0,0.0592,0.500344,4,0.769,299520,46
0.20229999999999998,0.6642999999999999,0.473,0.0,0,0.01234,-6.618,1,0.203,0.504068,4,0.808,185918,38
0.2989,0.5663,0.556,0.0,4,0.018600000000000002,-7.406,1,0.0885,0.610672,4,0.96,282920,47
0.0875,0.5018999999999999,0.319,0.0001435,7,0.0302,-16.996,1,0.0459,0.422904,4,0.964,186667,43
0.1414,0.39969999999999994,0.427,0.0,11,0.020000000000000004,-7.574,1,0.0405,0.569816,4,0.894,200720,59
0.1925,0.4634,0.446,0.0158,11,0.0424,-15.471,1,0.0405,0.519088,4,0.799,551340,14
