album_id,artists_id,disc_number,id,name,playlist,preview_url,track_number,uri
28df34CHSgRtBE1mbWyIjU,"4ZyE3ibPD6GNIdtSXEBEdE,7bgHwkBbX48cB9Zn2eJyeI,5vP8XjjQhcCd2sS5eJfnPt",1,4BRWhGmL5aLQEDZ2Wjxhm2,Tout par compas suy composés,The Sound of Everything,https://p.scdn.co/mp3-preview/3d3bb8fad687ce813ce7bb3cc2dd079613b07046?cid=774b29d4f13844c495f206cafdad9c86,3,spotify:track:4BRWhGmL5aLQEDZ2Wjxhm2
6nxLLYDxn0vI2n4tlxXqrm,"47ZwWwHo8DKHvZUcwq1fR4,1fn1rsSxIDi4jsJGBBQD6j",1,5jme5vI0C4ynzEC7YGvW2C,Sisask : Starry Sky Cycle Op.52 - Pleiades : 17. II Maja,The Sound of Everything,https://p.scdn.co/mp3-preview/cd8cb5b38fc44bd9e405d878d0491919fb885e90?cid=774b29d4f13844c495f206cafdad9c86,17,spotify:track:5jme5vI0C4ynzEC7YGvW2C
7l6MK2rackkPHiHhCINSxI,6jGk8eDMQBWb1IjNLI51Yz,1,2ZJhL2pkytU1udly94xV7j,Cosmos,The Sound of Everything,https://p.scdn.co/mp3-preview/2f69edf7a5d7a205eaf17052723bf270973d50a4?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:2ZJhL2pkytU1udly94xV7j
4oJtR0XATs2ZskA2RNcaHT,"3cCP79U05k4MrNSU06eBy2,5pXc3hdnVW50TkAvUZ3IhJ",1,2z7iDr3N4NbW4VmwpQWbTS,"Nonet in E-Flat Major, Op. 38: III. Scherzo. Vivace",The Sound of Everything,https://p.scdn.co/mp3-preview/ed1194dcb72d45bb0fdfd9e149196cb4312df356?cid=774b29d4f13844c495f206cafdad9c86,3,spotify:track:2z7iDr3N4NbW4VmwpQWbTS
34KjdA28H2QAdPn6pVU8eY,"6nLcghsTUtvQzu7aiu8HbO,57EcvsfmGPDJOvYvVwygeb",2,0LtpJoh5vm3a6NwnRj3C1K,Pavin,The Sound of Everything,https://p.scdn.co/mp3-preview/fad06cb979a52d256d9cdb745631fbc49bd3e52b?cid=774b29d4f13844c495f206cafdad9c86,18,spotify:track:0LtpJoh5vm3a6NwnRj3C1K
78viJ5XqBADz1Jvwfk3ReB,"2kYpqEOmwO3ktb16Dsutqa,1U5zgr455OGyIkLNXvDdrf,2R6xnMGOazNpsU8GTB7eAY",1,1dhiCB2adQsroqpK7KinTB,Autumn Moon Over The Han Palace,The Sound of Everything,https://p.scdn.co/mp3-preview/fedc2e724a0254039398211f1a608a582b694189?cid=774b29d4f13844c495f206cafdad9c86,2,spotify:track:1dhiCB2adQsroqpK7KinTB
1w8O1RFDJUwueNQE17yIdr,4JQg5WvUpf1i6C295xLzVn,1,62AAbdwcRieAcDeqr4bcZJ,Harlequin,The Sound of Everything,https://p.scdn.co/mp3-preview/88283eb47ec1bd718f8e4f11009e5a727cb9df1c?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:62AAbdwcRieAcDeqr4bcZJ
17sIPFR27DZmKnTNir8WCy,"07HMntUNu1Zj9GRfmcyElq,5OMGjYt1CmT0vb3LhZgQiC",1,66U7I0jU6vAs8WpJ1RE076,Gravbakken,The Sound of Everything,https://p.scdn.co/mp3-preview/669e4e08516607e05b58aedba58b1660e939dc5b?cid=774b29d4f13844c495f206cafdad9c86,20,spotify:track:66U7I0jU6vAs8WpJ1RE076
06Pffelp4p7CgVtaUZdxg9,"2mWDze9rIYH9PzMWC9OzvM,77LnvDiKSK3gdN7gZmxzer,2Ref5g3tbFoACzV4S7Dc1e,2OSkLeH7JcybuKslyUzRw7",1,2yURHkNRKukz6NdBBniuvG,Slán Le hAshokan (Ashoken Farewell),The Sound of Everything,https://p.scdn.co/mp3-preview/b2b4c94ff4ac229b0696fa21c3ec3c7620b568e6?cid=774b29d4f13844c495f206cafdad9c86,8,spotify:track:2yURHkNRKukz6NdBBniuvG
6ViM3Un8Bka8ToQXC92QFr,3NMfMCA11Xo7RUc91o64Og,1,14rLUUlDJTGPO0IOvAviss,Maru,The Sound of Everything,https://p.scdn.co/mp3-preview/ec5e26b787f849031cf11a5059bc0fc309234f3c?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:14rLUUlDJTGPO0IOvAviss
1a2iA0B94ag1wdXWiTl3CN,2VNM8Yu05cK0W9sy9Ln2wM,1,5vseZ4w5oHb6uNsR7dHSj0,Your Song,The Sound of Everything,https://p.scdn.co/mp3-preview/fa3391c552ae6618ffd74e7ac02159d2b48365dc?cid=774b29d4f13844c495f206cafdad9c86,3,spotify:track:5vseZ4w5oHb6uNsR7dHSj0
