acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,duration_ms,popularity
0.10359999999999998,0.2919,0.45,0.4445,1,0.017380000000000003,-12.49,1,0.0443,0.324936,4,0.177,271250,52
0.1197,0.3836,0.532,0.419,7,0.0158,-12.246,1,0.0313,0.399976,4,0.038,485106,44
0.1533,0.20579999999999998,0.604,0.393,8,0.0222,-7.971,0,0.0323,0.379816,5,0.228,425093,20
0.2163,0.3745,0.561,0.423,4,0.0208,-12.346,0,0.0372,0.475648,4,0.137,546640,38
0.1729,0.2555,0.674,0.4085,1,0.019520000000000003,-11.98,0,0.0419,0.509928,4,0.0322,203294,41
0.0798,0.2996,0.589,0.447,8,0.018179999999999998,-9.098,0,0.0308,0.511832,4,0.191,485518,31
0.126,0.28629999999999994,0.498,0.4255,7,0.032,-9.764,0,0.0615,0.6403920000000001,5,0.0379,247693,25
0.1946,0.35209999999999997,0.728,0.4035,7,0.0238,-6.807,1,0.0339,0.540096,3,0.171,212000,20
0.27299999999999996,0.20509999999999998,0.635,0.4075,2,0.039200000000000006,-5.869,0,0.0382,0.497464,3,0.219,204813,21
0.105,0.2562,0.587,0.436,0,0.052000000000000005,-9.532,0,0.0374,0.486192,4,0.206,399440,15
0.1477,0.31779999999999997,0.563,0.4785,4,0.0252,-7.653,0,0.0367,0.47975599999999996,4,0.0621,214250,35
0.2779,0.41089999999999993,0.616,0.4005,4,0.1442,-8.024,0,0.0248,0.409992,4,0.247,236488,33
