acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,duration_ms,popularity
0.4522,0.5228999999999999,0.836,1.03e-05,5,0.0796,-6.37,0,0.0388,0.479968,4,0.958,248570,47
0.3276,0.4571,0.679,1.29e-05,5,0.0204,-4.762,1,0.095,0.472352,4,0.971,260160,38
0.4536,0.5418,0.773,8.8e-05,7,0.028399999999999998,-8.312,1,0.0726,0.439996,4,0.816,290000,17
0.3283,0.43119999999999997,0.653,0.01155,0,0.01972,-8.979,0,0.0413,0.413012,4,0.904,357387,45
0.3423,0.5306,0.732,0.0,5,0.026000000000000002,-5.511,0,0.051,0.36015199999999997,4,0.924,185333,71
0.4326,0.43329999999999996,0.697,0.0001575,9,0.0482,-6.167,1,0.0813,0.524492,4,0.961,177367,41
0.4466,0.42489999999999994,0.701,0.0,2,0.0704,-5.023,0,0.0314,0.43313999999999997,3,0.9,175173,36
0.41929999999999995,0.5243,0.806,9.7e-07,7,0.027400000000000004,-8.059,1,0.0654,0.501116,4,0.927,194267,52
0.40319999999999995,0.4627,0.664,0.00274,0,0.0984,-9.36,1,0.0396,0.450384,4,0.966,275973,24
0.34019999999999995,0.5551,0.759,1.81e-06,2,0.04680000000000001,-5.265,1,0.0864,0.45754,4,0.868,254547,36
0.40739999999999993,0.5579,0.805,9.8e-06,7,0.0204,-6.155,1,0.0627,0.397332,4,0.852,204133,33
0.3675,0.4906999999999999,0.701,0.0235,5,0.047,-10.323,0,0.123,0.442872,4,0.884,448914,43
0.41579999999999995,0.4809,0.713,0.0,9,0.055200000000000006,-8.186,1,0.0463,0.503308,4,0.894,223760,27
0.4417,0.4836999999999999,0.732,0.00065,4,0.0618,-6.848,1,0.0326,0.440468,4,0.931,187587,35
0.3598,0.5774999999999999,0.712,0.0016,0,0.01566,-6.568,0,0.036,0.420684,4,0.905,230680,31
0.4683,0.5851999999999999,0.745,0.0,5,0.01754,-6.002,1,0.192,0.460736,3,0.895,211173,59
0.3675,0.5467,0.784,0.0,0,0.0664,-7.612,1,0.04,0.4656,4,0.967,185107,35
0.3549,0.5614,0.668,6.5e-07,2,0.00782,-2.734,1,0.0378,0.404392,4,0.972,199893,44
0.39130000000000004,0.4795,0.808,0.089,5,0.049600000000000005,-7.302,1,0.047,0.47734,4,0.773,389760,26
0.5341,0.5158999999999999,0.671,5.8e-07,7,0.01926,-6.283,1,0.0383,0.600108,3,0.877,218600,43
0.42839999999999995,0.5137999999999999,0.694,0.0,8,0.0204,-6.951,1,0.0291,0.552048,4,0.88,147516,39
0.42839999999999995,0.5690999999999999,0.731,0.0,4,0.01772,-5.557,1,0.0436,0.484012,4,0.961,224493,60
0.46199999999999997,0.49909999999999993,0.664,0.003445,2,0.01984,-7.581,0,0.0255,0.44024,4,0.886,251040,45
0.378,0.5025999999999999,0.73,0.00685,9,0.0294,-7.405,1,0.0292,0.491616,4,0.729,221500,46
0.371,0.5971,0.733,0.003785,0,0.01144,-9.849,0,0.0516,0.479904,4,0.843,261853,12
0.38430000000000003,0.4648,0.676,1.685e-06,8,0.01722,-11.347,0,0.0664,0.380132,4,0.876,200000,35
0.33109999999999995,0.5942999999999999,0.787,7.35e-06,6,0.0424,-5.704,1,0.0514,0.447992,5,0.72,186000,32
0.3857,0.5642,0.678,7.1e-06,5,0.048600000000000004,-5.156,1,0.0316,0.47992,3,0.971,176547,57
0.4676,0.5285,0.765,0.0,4,0.056799999999999996,-5.82,1,0.193,0.382076,4,0.913,127520,35
0.3773,0.5711999999999999,0.713,3.22e-05,5,0.015240000000000002,-7.613,0,0.0534,0.44286000000000003,4,0.905,194947,42
0.44239999999999996,0.4753,0.791,0.0,7,0.06380000000000001,-3.656,1,0.0452,0.465048,4,0.955,178800,34
0.3465,0.427,0.686,0.0,1,0.016880000000000003,-7.726,1,0.0504,0.472204,4,0.938,246173,49
0.427,0.4326,0.642,0.0,5,0.0183,-4.317,0,0.0858,0.393532,4,0.818,162311,52
0.34159999999999996,0.6272,0.635,0.0,1,0.0206,-12.339,1,0.148,0.419372,4,0.929,222693,46
0.4809,0.48789999999999994,0.788,0.0,9,0.0964,-3.674,1,0.036,0.460336,4,0.867,190787,33
0.49139999999999995,0.476,0.686,0.0,10,0.037,-5.401,1,0.0294,0.440424,4,0.92,168733,2
0.3591,0.49139999999999995,0.739,2.02e-05,5,0.0228,-10.564,1,0.0656,0.51198,4,0.793,234581,21
