album_id,artists_id,disc_number,id,name,playlist,preview_url,track_number,uri
6JryuYQzNBb72Llt66vmCb,1eYbtMlsa8hw3yj9pwjjJm,1,4Kx5Us0tVGWqnvn13M6ezn,"Pirouettes from the Corner, Tango 4/4: El Choclo",The Sound of Everything,https://p.scdn.co/mp3-preview/51f524555d18ef0a94a64c728396a386947d7c7f?cid=774b29d4f13844c495f206cafdad9c86,32,spotify:track:4Kx5Us0tVGWqnvn13M6ezn
5VjO3mecDBCcGMm1YURNV6,7zsTaSj1Q4jSCjbj5GtmoN,1,0y2M0cNBlgV3kVZfStoiCr,Malena,The Sound of Everything,https://p.scdn.co/mp3-preview/eb2a3ec0c1d2f0404527a1eadcf9e0191c86f355?cid=774b29d4f13844c495f206cafdad9c86,11,spotify:track:0y2M0cNBlgV3kVZfStoiCr
3P7xbl4YB4T73vWRHgcHMa,"53pmIwVqcTM68qW6PVhjW2,7jkhwa4XMe9XSt1r0AWNqD,1dyGPAYZZHHW6WIqwKN5QF,5Dl3HXZjG6ZOWT5cV375lk",1,2Y0tFR4iYR57EnBK4mf34l,Attaboy,The Sound of Everything,https://p.scdn.co/mp3-preview/b4ae42fd98cd9c1c356ce94addbff2a89ae942cc?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:2Y0tFR4iYR57EnBK4mf34l
1TP1qgFrX4iLjF23NE5Ouv,2STVYmc2T02GlvvWZl7umj,1,7K2kv5hSuJPi61vYJeGKEO,The Lesson,The Sound of Everything,https://p.scdn.co/mp3-preview/3f75de709f8a7ee3d907df161d00446c88d52bab?cid=774b29d4f13844c495f206cafdad9c86,4,spotify:track:7K2kv5hSuJPi61vYJeGKEO
30HKawkof3cSTTdNVUPEnF,0NFEVkA3DQbt1e9iMlOP7S,1,7wtlZPMThs8a81q9HKtKzT,Peace In The Valley (Proverb 1001),The Sound of Everything,https://p.scdn.co/mp3-preview/e795566e107662f95541e938a2f0999331ce0609?cid=774b29d4f13844c495f206cafdad9c86,24,spotify:track:7wtlZPMThs8a81q9HKtKzT
0pEEQJrVsQTERhbO0LlcVP,"3PwzNTwCiUHdV5hWjwaTfD,2sqD8w8hUsrIqYqyoxZC54,35sS82gIgBA6XSDoxwgZtH,3GGrPk5N75uPBmIrnEpeJa,1CVBGNOJitw3PEbEmA1PVp,51adR4QESc2T8maS27YxWE",1,2graL6Nr4hiuzrUN8pDGOu,A Tribute to Bach,The Sound of Everything,https://p.scdn.co/mp3-preview/87fb435ac47b24ce3801d09bac60d591582847f5?cid=774b29d4f13844c495f206cafdad9c86,6,spotify:track:2graL6Nr4hiuzrUN8pDGOu
6MSDPMpPCInQbgW8xHDilS,"1RsmXc1ZqW3WBs9iwxiSwk,7vyl7IFdeAHggtnfN0qU7w",1,5FWn20xrAQ1IdbA8Dml6pj,Si tu vois ma mère - Slow,The Sound of Everything,https://p.scdn.co/mp3-preview/a57a422917e25911a14869127a0347e8c4c723e8?cid=774b29d4f13844c495f206cafdad9c86,11,spotify:track:5FWn20xrAQ1IdbA8Dml6pj
2oPDLNSWKOLIYLfHsB7h75,3hZ5sdhYTvgrmXIwtVwqmS,1,45mRiuCMudVfPbndTvTYnr,My Favorite Things,The Sound of Everything,https://p.scdn.co/mp3-preview/f7984920d836ea5b44d23c56db7f35ed184b9fc3?cid=774b29d4f13844c495f206cafdad9c86,2,spotify:track:45mRiuCMudVfPbndTvTYnr
1jRhf7CNFyquOJtJYiUSEy,"0tYgOV6W1HbAeiSQJdiPO4,5Dl3HXZjG6ZOWT5cV375lk",1,1cLcL6WQY5wN92sHHGVZUu,Dansa brasileira,The Sound of Everything,https://p.scdn.co/mp3-preview/f5ea4c63f62d3a14f82b6c269f793dab80fee7a2?cid=774b29d4f13844c495f206cafdad9c86,5,spotify:track:1cLcL6WQY5wN92sHHGVZUu
2TqAv6ZBF7F7gVMmrpk6UV,2HA2aanpw0VBJ8qtfzQDPS,1,7rAwqKPnuRuIRX740a9lN3,The Gypsy's Lullaby / The Hawk / Memories / Coates Hall,The Sound of Everything,https://p.scdn.co/mp3-preview/9b810d04ef1b04421b54395283c419db8977faab?cid=774b29d4f13844c495f206cafdad9c86,20,spotify:track:7rAwqKPnuRuIRX740a9lN3
6NjAHLuHvBhzjA3yqY1AKU,"5qP1QgTFbxBrG4WXN0gRrq,72zr6hTSr85kBmNqaCMtwh",1,0uSMVtvvdUPUuhvqHznqXI,Sisters,The Sound of Everything,https://p.scdn.co/mp3-preview/c812d43c506dbd6a3fd40cfae9da0352acfcbfc9?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:0uSMVtvvdUPUuhvqHznqXI
2aLGtQqryNo32VjFyXwbH8,37kmPId6s2jiasgBr1wOP7,1,5UOuyqCG1KR2cB3XWLob6u,Qosh tar - Deux cordes,The Sound of Everything,https://p.scdn.co/mp3-preview/5eb44ddb8a09c0f38c199cc0b4804e99eea55ea1?cid=774b29d4f13844c495f206cafdad9c86,5,spotify:track:5UOuyqCG1KR2cB3XWLob6u
02r0kbBnhfHhAWvDVEW45l,3AnILK45fD4tHvqGT5uFun,1,5MgpBjILznmS7wOb2tPpEZ,Tinh Quan Dan (People and Fighters Unite),The Sound of Everything,https://p.scdn.co/mp3-preview/6409365e8338d83dc00edcad308119043687cd35?cid=774b29d4f13844c495f206cafdad9c86,4,spotify:track:5MgpBjILznmS7wOb2tPpEZ
1k2Ceas9mOSBfQ0QaBW55X,3xnqS3i4fWn0P30qIlnWYV,1,4bvQZ8lckB62lJw9VoDweT,Namoro de Guitarras,The Sound of Everything,https://p.scdn.co/mp3-preview/646a1fcd85e8a064b3afc886b62c4c6cc97fcef7?cid=774b29d4f13844c495f206cafdad9c86,7,spotify:track:4bvQZ8lckB62lJw9VoDweT
