acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,duration_ms,popularity
0.5481,0.4417,0.421,4.495e-05,7,0.019000000000000003,-10.315,0,0.0293,0.520796,4,0.188,244053,40
0.3759,0.42489999999999994,0.449,1.35e-05,7,0.042800000000000005,-10.08,1,0.0271,0.5273,4,0.0931,286067,38
0.5768,0.4739,0.505,0.1215,10,0.043800000000000006,-12.274,1,0.0508,0.469036,4,0.077,250383,42
0.48439999999999994,0.4536,0.352,0.133,4,0.0212,-10.11,1,0.0278,0.485836,4,0.173,329893,60
0.5544,0.4697,0.508,9.95e-06,2,0.0282,-8.331,0,0.0289,0.45596,4,0.158,221253,54
0.49139999999999995,0.3773,0.553,0.0,2,0.041,-4.338,1,0.0276,0.52818,4,0.192,254469,53
0.48299999999999993,0.5067999999999999,0.4,1.66e-06,7,0.0218,-9.972,1,0.0758,0.5318160000000001,4,0.0602,263202,56
0.5012,0.3206,0.497,0.0775,8,0.01414,-9.66,1,0.0479,0.43099200000000004,4,0.144,531333,52
0.5956999999999999,0.4256,0.491,0.0,5,0.0238,-9.2,1,0.0305,0.536076,4,0.194,183853,35
0.5095999999999999,0.5334,0.552,0.000309,6,0.016880000000000003,-7.211,0,0.0331,0.49230799999999997,4,0.1,230310,53
0.5173,0.2842,0.53,0.00805,2,0.0216,-9.556,1,0.045,0.491092,4,0.0701,251279,58
