acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,duration_ms,popularity
0.000301,0.413,0.678,0.000126,7,0.01564,-5.981,0,0.0256,0.540116,4,0.197,234628,41
0.0048649999999999995,0.2541,0.643,5.25e-05,9,0.01846,-9.081,1,0.0435,0.48679199999999995,4,0.246,206665,30
0.0805,0.38430000000000003,0.749,0.0,5,0.06680000000000001,-5.511,1,0.0543,0.439932,4,0.177,264545,43
0.05893999999999999,0.3031,0.65,0.01305,8,0.0708,-12.924,0,0.032,0.40006,4,0.109,373560,37
0.044590000000000005,0.40879999999999994,0.68,0.000486,4,0.067,-6.898,0,0.0326,0.500152,4,0.258,481520,29
3.8639999999999996e-05,0.5285,0.72,0.1145,6,0.0256,-7.096,1,0.0443,0.46395600000000004,4,0.0939,396209,22
0.02037,0.4003999999999999,0.685,0.0,6,0.01926,-7.29,1,0.0356,0.44279199999999996,4,0.232,333386,69
0.09939999999999999,0.21069999999999997,0.676,1.925e-06,6,0.0246,-6.66,1,0.0344,0.539892,4,0.13,322013,56
0.000245,0.3675,0.635,0.004855,5,0.0222,-8.701,1,0.0259,0.55562,4,0.172,449200,38
0.02009,0.371,0.621,0.0,7,0.0712,-7.693,1,0.0525,0.419908,4,0.114,249733,48
0.01848,0.30029999999999996,0.709,0.00685,2,0.027000000000000003,-5.54,1,0.0297,0.520244,4,0.26,251077,46
0.0004319,0.3808,0.701,0.0,0,0.01946,-5.289,1,0.0337,0.519796,4,0.294,247987,60
0.01477,0.41579999999999995,0.723,0.0,4,0.05360000000000001,-4.568,0,0.0403,0.559684,4,0.192,196200,38
0.01827,0.4452,0.723,0.053,11,0.0242,-9.847,0,0.0324,0.472024,4,0.264,277480,45
0.12319999999999999,0.4676,0.69,0.0,0,0.0514,-5.833,1,0.0379,0.540356,4,0.11,257280,22
0.01883,0.2527,0.697,1.535e-05,6,0.0366,-9.146,0,0.109,0.511764,4,0.152,275130,25
0.0003493,0.34509999999999996,0.719,0.01735,9,0.01604,-5.2,0,0.0304,0.577032,4,0.209,370547,37
0.04473,0.38780000000000003,0.728,0.131,9,0.0218,-7.386,1,0.0275,0.568104,4,0.141,254187,39
0.001498,0.3815,0.678,4.315e-06,6,0.01256,-5.413,0,0.0299,0.507976,4,0.205,199232,31
0.001176,0.42139999999999994,0.62,0.073,4,0.030600000000000002,-7.754,0,0.038,0.480204,4,0.0947,194122,24
0.006125,0.41019999999999995,0.753,0.0004505,2,0.05280000000000001,-7.052,0,0.0553,0.44037200000000004,4,0.17,212182,58
0.017779999999999997,0.294,0.6,0.004625,7,0.0724,-7.236,0,0.0367,0.509768,4,0.254,367879,44
