album_id,artists_id,disc_number,id,name,playlist,preview_url,track_number,uri
3pz7DuRGCZ6lTq0NzRs7MR,4VsNVAxuPxZrJMWE2Tprtq,1,5H8R0llXeLDKXol9LHK1uD,Who Do You Love,The Sound of Everything,https://p.scdn.co/mp3-preview/e4c36f77a2dbfe5207b8c3bfd0c9e3443583ce18?cid=774b29d4f13844c495f206cafdad9c86,3,spotify:track:5H8R0llXeLDKXol9LHK1uD
4PUT56Yt5I5pOoPkwhU7D1,"6oVuIgUWHJFOGb26gVuGsX,0N3AcLTAS3vcx93PxN2Agb,788jOE9HMUy9heDK8EIkon,6xcF2N2Z4NFVEkLCZluCLC",1,7cVgVA4VO6EaVWvKZGQF9m,"Amanikiniki (feat. Major League Djz, Kamo Mphela & Bontle Smith)",The Sound of Everything,https://p.scdn.co/mp3-preview/2092cf65aa170b09f1db746147a338b4ce115ec8?cid=774b29d4f13844c495f206cafdad9c86,5,spotify:track:7cVgVA4VO6EaVWvKZGQF9m
0lmPmcs5XHPKD1D19mXMxx,"0B7Y5KDNScTBzeN7DY74YG,3sS2Q1UZuUXL7TZSbQumDI",1,2GO3CaepDf3I1UcdPNCWbv,Revenge - Remix,The Sound of Everything,https://p.scdn.co/mp3-preview/4de2a2a74061bff0e1ddfcf66e91b1299c70ad8e?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:2GO3CaepDf3I1UcdPNCWbv
42w25uAncdyETcTJyOV16K,5PjekOABtfU2Kwo0AHVmci,1,640jkbfHDZM8SVBqMnHJg6,Choir,The Sound of Everything,https://p.scdn.co/mp3-preview/288bf9ce2958fa4d5c49aed9b3622410b89a54c1?cid=774b29d4f13844c495f206cafdad9c86,3,spotify:track:640jkbfHDZM8SVBqMnHJg6
3qxjOVWfMGIQ3BEeU89hsj,1iCHjWXRB6vNcMYEzMFzEj,1,0rXK004KHKIBIPwsTPRMBh,Fast II,The Sound of Everything,https://p.scdn.co/mp3-preview/781b80b3191ea4a2708940a63595bb90423ea3b1?cid=774b29d4f13844c495f206cafdad9c86,3,spotify:track:0rXK004KHKIBIPwsTPRMBh
4KRlouVARmSvhS97Q68IBY,0XnUt52wINQV3RGEWCeDFx,1,2jBe0JwHUxPi02bvSigPdg,Lluvia con Nieve,The Sound of Everything,https://p.scdn.co/mp3-preview/4c744276135fbf5b8ca119baf7920909481cb5cd?cid=774b29d4f13844c495f206cafdad9c86,8,spotify:track:2jBe0JwHUxPi02bvSigPdg
4sb0AxaFWzJccdArYLTLKQ,0xBhUB0EfzvchYnaIWkdBw,1,3orZOtGTaZlJ2P9hDq0SgB,Don't Be a Stranger,The Sound of Everything,https://p.scdn.co/mp3-preview/72addd9dc0a014305b34343036c6b8c90fc01286?cid=774b29d4f13844c495f206cafdad9c86,2,spotify:track:3orZOtGTaZlJ2P9hDq0SgB
2EdNmwyjUIIqsR2dsXAHpE,2mwysWD4hDBi2riMRaKwVg,1,1iFpPPMgWVNsY5hkbiGKj3,"Always So Simple, Always So Cold",The Sound of Everything,https://p.scdn.co/mp3-preview/a8ac17fe691529abebc685f32a1dec32574d2a11?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:1iFpPPMgWVNsY5hkbiGKj3
1FYVy6b5R41tMIAhWS6fXJ,2jlWF9ltd8UtoaqW0PxY4z,1,5e8v4ibmsMHxHLALe5KaiZ,Electric Pow Wow Drum,The Sound of Everything,https://p.scdn.co/mp3-preview/2c6182cffa5ee95f0ec2e99865d889b2226a5d47?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:5e8v4ibmsMHxHLALe5KaiZ
3pYIITsdGh2WLrRLx3nX2f,5PVlXEAvlt6SfYpWBYTM4C,1,5Y4vRBs4QCUloQ5W9Wb58j,Moon Child,The Sound of Everything,https://p.scdn.co/mp3-preview/b240a9cb29d60cbedf84e0567cf56e5c47f35d93?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:5Y4vRBs4QCUloQ5W9Wb58j
3dSOcE26nRftYXm9o6Fw8H,0zbQF9ALh154s2N6pFa75m,1,11lymO1dlfjvO1supXp17U,Still,The Sound of Everything,https://p.scdn.co/mp3-preview/479bd3d16ad02a8397c4dba48c03079172452af8?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:11lymO1dlfjvO1supXp17U
4L7iUOZRSuNLAXcXrEBqXi,5HVgeQaZjNVPyhNyYEwQS7,1,3E3LA04aGmCBYFhUOako3p,Parti pour la chasse,The Sound of Everything,https://p.scdn.co/mp3-preview/6f1608652be69129ed9c7a83e8823bf5b698e126?cid=774b29d4f13844c495f206cafdad9c86,12,spotify:track:3E3LA04aGmCBYFhUOako3p
4qzxNsbEaoBc4M2ZFEyFoU,0Ur2HPuhb0mRnXFPOsCFB7,1,75VDWiZEfAt3dL49kASgvi,Cosas Bonitas,The Sound of Everything,https://p.scdn.co/mp3-preview/1e5361d5d8d5967b9bd82901dda4c780b9d65140?cid=774b29d4f13844c495f206cafdad9c86,5,spotify:track:75VDWiZEfAt3dL49kASgvi
24DfSlIrU68fQtXS1O70Ka,38SWWWgkPUje9dF5cjwvZb,1,44NZiw9KKebxmFtbv7OGdL,Stat,The Sound of Everything,https://p.scdn.co/mp3-preview/021667ef0587bf1076cb30b25e96bbe7b9b127e9?cid=774b29d4f13844c495f206cafdad9c86,5,spotify:track:44NZiw9KKebxmFtbv7OGdL
5n9SFej3ZOqzeCznEqoN0U,0DPc9vCgjUnh670lRhqeZf,1,2KwgmpSdgk1sSlMhBt4OHC,Môžem Všetko,The Sound of Everything,https://p.scdn.co/mp3-preview/c4837d4e629bd2a2faab89a3403d44df0b839cf9?cid=774b29d4f13844c495f206cafdad9c86,10,spotify:track:2KwgmpSdgk1sSlMhBt4OHC
0IQVxZ7YaLlnnoy4v7I61t,7uFoXSuGpa1zjda9SgmqFk,1,2t65pJQA9BpPXehQLkOydo,Lagi Syantik,The Sound of Everything,https://p.scdn.co/mp3-preview/c95c1424cdd40d38796d43a406ddae64737c922e?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:2t65pJQA9BpPXehQLkOydo
