acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,duration_ms,popularity
0.11199999999999999,0.43189999999999995,0.876,1.65e-06,9,0.0222,-4.86,1,0.304,0.540188,4,0.542,170982,56
0.20229999999999998,0.5537,0.931,0.0004845,6,0.0724,-3.746,0,0.211,0.40416399999999997,4,0.646,210442,25
0.04844,0.4578,0.873,0.0,9,0.12960000000000002,-3.469,1,0.218,0.5997720000000001,4,0.639,218213,45
0.021419999999999998,0.4627,0.9,0.0,11,0.018740000000000003,-5.0,0,0.363,0.36736399999999997,4,0.459,191720,44
0.036399999999999995,0.5173,0.809,0.0,7,0.0208,-4.157,0,0.243,0.551988,3,0.621,251429,6
0.032339999999999994,0.5453,0.854,0.0,9,0.042,-4.958,1,0.219,0.367968,4,0.379,290360,63
0.03129,0.5292,0.892,0.0,10,0.0288,-4.716,0,0.226,0.39982,4,0.482,203337,42
0.1183,0.4976999999999999,0.989,0.0,1,0.049600000000000005,0.257,1,0.301,0.399912,4,0.537,335920,26
0.0931,0.4641,0.767,0.0,1,0.015540000000000002,-4.149,1,0.215,0.550276,4,0.619,253913,28
0.026949999999999998,0.3899,0.988,0.003005,4,0.0734,-3.734,0,0.307,0.6396040000000001,4,0.587,226133,44
0.1911,0.4003999999999999,0.918,0.0,9,0.0398,-3.805,1,0.305,0.340072,4,0.669,158101,38
0.01197,0.6013,0.92,0.0,11,0.012280000000000001,-4.372,1,0.343,0.564316,4,0.66,178207,35
0.1603,0.4396,0.847,0.0,10,0.07900000000000001,-6.37,0,0.204,0.399676,4,0.635,144519,46
0.1386,0.5523,0.832,2.46e-05,10,0.043000000000000003,-5.414,0,0.225,0.447652,4,0.679,216000,23
0.06838999999999999,0.45849999999999996,0.905,0.0,1,0.027000000000000003,-3.326,0,0.292,0.619972,4,0.461,151702,45
0.01652,0.4543,0.888,0.0,1,0.0476,-3.487,1,0.257,0.5808719999999999,4,0.649,344168,39
0.01134,0.42419999999999997,0.873,0.0,7,0.014560000000000002,-5.51,1,0.21,0.512204,4,0.481,204408,27
0.001113,0.4627,0.858,0.0,11,0.00918,-4.964,0,0.256,0.5200159999999999,4,0.558,144101,31
0.0238,0.5537,0.849,2.635e-06,9,0.013980000000000001,-3.282,1,0.246,0.384552,4,0.572,205566,47
0.23099999999999998,0.595,0.846,0.0002105,7,0.09060000000000001,-5.001,1,0.241,0.376112,4,0.615,203268,58
0.05978,0.5207999999999999,0.972,8.1e-07,1,0.022600000000000002,-7.805,1,0.255,0.623952,4,0.631,168053,42
0.1127,0.4746,0.837,0.0,10,0.10560000000000001,-6.279,0,0.291,0.36491199999999996,4,0.648,262787,17
0.1722,0.5816999999999999,0.818,0.0002875,5,0.0252,-6.484,0,0.252,0.5402680000000001,4,0.612,203639,48
0.00819,0.3857,0.765,0.0008,1,0.044800000000000006,-7.661,0,0.358,0.526848,4,0.537,152727,41
