acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,duration_ms,popularity
0.3514,0.3262,0.61,0.0001415,0,0.0352,-8.687,0,0.0472,0.287928,4,0.485,176893,40
0.40109999999999996,0.48579999999999995,0.595,0.0,7,0.019600000000000003,-6.647,0,0.0274,0.391944,4,0.542,251610,57
0.41929999999999995,0.40739999999999993,0.545,0.0,6,0.023000000000000003,-6.866,1,0.0402,0.30413999999999997,4,0.49,174428,24
0.3444,0.4676,0.452,0.0,7,0.0282,-11.46,1,0.0277,0.388204,4,0.592,291670,25
0.34019999999999995,0.364,0.466,3.98e-06,0,0.01616,-12.384,1,0.209,0.334332,4,0.6,212587,26
0.3752,0.34859999999999997,0.55,0.0,3,0.033400000000000006,-8.219,0,0.0296,0.427584,3,0.576,218466,21
0.41229999999999994,0.5046999999999999,0.572,0.0,11,0.022400000000000003,-8.747,0,0.047,0.399784,4,0.597,228717,47
0.3276,0.40249999999999997,0.48,0.0002695,0,0.01454,-10.517,1,0.0237,0.421536,4,0.536,238333,46
0.35559999999999997,0.43539999999999995,0.535,0.0001225,10,0.0222,-8.004,1,0.0296,0.295928,4,0.481,229853,38
0.3724,0.4543,0.545,0.0,7,0.01246,-3.851,1,0.027,0.45594,3,0.528,226733,16
0.4361,0.4466,0.535,0.01955,9,0.01674,-7.792,0,0.0415,0.33978800000000003,4,0.504,277653,69
0.3164,0.48229999999999995,0.485,0.0256,5,0.0864,-10.157,1,0.0311,0.46401600000000004,4,0.567,287623,61
0.35209999999999997,0.4557,0.465,0.02275,4,0.099,-7.538,1,0.0328,0.431,4,0.585,197040,58
0.2709,0.3864,0.574,0.0,4,0.0356,-8.179,1,0.0371,0.42392,4,0.486,334623,39
0.2723,0.4256,0.618,0.0,7,0.0238,-8.714,0,0.141,0.31763600000000003,4,0.57,174667,45
0.42489999999999994,0.3759,0.497,0.00305,0,0.041,-9.543,1,0.0266,0.300048,3,0.56,276867,29
0.39759999999999995,0.33599999999999997,0.562,0.0,2,0.048,-6.244,1,0.0567,0.377744,4,0.619,294837,35
0.2681,0.4431,0.545,4.595e-05,10,0.017560000000000003,-7.978,0,0.0561,0.385852,4,0.466,165280,6
0.3899,0.3255,0.433,0.0,7,0.040600000000000004,-13.167,1,0.0966,0.285,4,0.561,294120,51
0.41509999999999997,0.3353,0.468,0.001855,10,0.0242,-10.303,1,0.0406,0.394916,4,0.571,266920,30
0.30169999999999997,0.4767,0.458,0.1065,9,0.031,-10.281,1,0.0611,0.314444,4,0.529,433067,33
0.30379999999999996,0.4641,0.489,0.03645,4,0.0216,-10.678,0,0.0408,0.47331599999999996,4,0.459,255747,4
0.3871,0.41159999999999997,0.47,0.0004505,1,0.0185,-10.232,0,0.0702,0.37395999999999996,1,0.572,235960,11
0.3479,0.42769999999999997,0.493,6e-06,7,0.01176,-7.93,0,0.0527,0.428568,4,0.544,304907,55
0.3787,0.42769999999999997,0.513,0.00024,10,0.020200000000000003,-9.837,1,0.0674,0.326376,4,0.484,139387,25
