acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,duration_ms,popularity
0.12669999999999998,0.4522,0.732,0.0,2,0.024,-6.778,0,0.262,0.7201879999999999,4,0.746,234387,46
0.1561,0.5061,0.907,0.0,3,0.0444,-2.487,0,0.396,0.720236,4,0.953,164503,45
0.1372,0.5005,0.896,5.65e-06,3,0.01606,-4.358,0,0.221,0.7039,4,0.777,215531,36
0.1897,0.385,0.831,0.0,6,0.05360000000000001,-4.536,0,0.353,0.687924,4,0.892,313184,37
0.2401,0.3745,0.794,0.0,0,0.032600000000000004,-3.027,1,0.261,0.702124,4,0.925,175867,22
0.3794,0.42839999999999995,0.719,3.88e-06,7,0.00848,-6.451,1,0.287,0.8079120000000001,4,0.893,234734,45
0.36819999999999997,0.5152,0.801,0.0,8,0.022400000000000003,-5.902,1,0.225,0.664676,4,0.923,201080,56
0.1295,0.40809999999999996,0.627,0.0,1,0.0318,-5.842,1,0.201,0.688064,4,0.805,185379,70
0.1911,0.40669999999999995,0.804,2.24e-05,2,0.037200000000000004,-6.108,1,0.0944,0.807728,4,0.873,473200,34
0.2702,0.504,0.724,0.0,8,0.0838,-5.812,1,0.319,0.7046520000000001,4,0.614,262600,54
