acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,duration_ms,popularity
0.098,0.6181,0.366,0.4575,2,0.0204,-9.731,0,0.0706,0.43199200000000004,4,0.397,198963,62
0.1253,0.5425,0.379,0.4445,7,0.0222,-10.821,1,0.0514,0.495996,4,0.409,383904,3
0.0002961,0.5368999999999999,0.368,0.401,0,0.019520000000000003,-13.498,1,0.0365,0.512328,4,0.438,156120,37
0.0068319999999999995,0.4788,0.354,0.4815,9,0.031200000000000002,-19.485,1,0.0697,0.5343239999999999,4,0.407,398820,25
0.0392,0.5201,0.534,0.4475,7,0.0282,-10.005,1,0.0313,0.460036,4,0.477,241125,1
0.020579999999999998,0.6054999999999999,0.421,0.418,11,0.05600000000000001,-10.14,0,0.0748,0.49601999999999996,4,0.466,475574,24
0.01225,0.5397,0.498,0.383,8,0.01854,-7.267,0,0.0526,0.5600080000000001,4,0.461,348072,18
0.04543,0.4697,0.515,0.448,6,0.023400000000000004,-10.406,0,0.111,0.400072,4,0.366,148800,20
0.00029959999999999996,0.4501,0.539,0.4575,10,0.0352,-11.675,0,0.0488,0.492048,4,0.326,534343,50
0.00033039999999999995,0.5137999999999999,0.582,0.4375,7,0.022400000000000003,-10.818,1,0.0601,0.487984,4,0.331,442202,7
0.014979999999999999,0.5956999999999999,0.535,0.367,6,0.01324,-12.51,1,0.0688,0.488064,4,0.353,489714,54
0.004102,0.6005999999999999,0.426,0.3805,10,0.019540000000000002,-8.879,0,0.0402,0.35992399999999997,4,0.419,192897,67
0.01148,0.6272,0.512,0.4545,0,0.07780000000000001,-10.629,1,0.0795,0.49593200000000004,4,0.292,255610,30
0.12179999999999998,0.41929999999999995,0.479,0.2765,4,0.040400000000000005,-13.069,1,0.181,0.518744,4,0.309,584600,18
0.00882,0.41369999999999996,0.564,0.4215,2,0.022000000000000002,-11.03,1,0.0427,0.58888,4,0.405,292773,46
0.06286,0.40249999999999997,0.502,0.389,4,0.021400000000000002,-13.841,0,0.0279,0.487556,4,0.454,473160,9
0.041159999999999995,0.5635,0.597,0.4625,1,0.0252,-14.307,1,0.059,0.508164,4,0.483,710680,19
0.006496,0.3885,0.477,0.4445,1,0.01812,-11.511,1,0.0434,0.49142,4,0.479,224267,3
