album_id,artists_id,disc_number,id,name,playlist,preview_url,track_number,uri
1XqbchLJwgp3B7fAoiSDKy,6soJo0dtX31T30OxtS4A39,1,70edK8hEu22TwodGaahjdO,Pink Frost,The Sound of Everything,https://p.scdn.co/mp3-preview/57f081d51ab0c46e1362aced49ecf1d052188789?cid=774b29d4f13844c495f206cafdad9c86,7,spotify:track:70edK8hEu22TwodGaahjdO
6XgC2zL6j2hrqrAbYsaGmN,"4t5XnkAKxcaYcDXI726A4Y,2Kv0ApBohrL213X9avMrEn,4pcfFC9isxezJyTwbV1nIp",1,4S5KBWW3eO0Qec67AkP3iK,Fall Again,The Sound of Everything,https://p.scdn.co/mp3-preview/c514ecb15450504d52b31fc2b216e85fc49c0367?cid=774b29d4f13844c495f206cafdad9c86,4,spotify:track:4S5KBWW3eO0Qec67AkP3iK
06akV1j999W5PQQ7dGGtEi,4BQvv66od6YNLOeIYFWTRj,1,2Fw5heX1i9KzvboaA9Ug5J,Your Love,The Sound of Everything,https://p.scdn.co/mp3-preview/5ec23c5e3e7a1adf9575e21866d8b8f611f9d97c?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:2Fw5heX1i9KzvboaA9Ug5J
4jhCjSqqpVmdXFgrePjYB3,1RV8jUtBYlqrVqX4uqPhoJ,1,3sjMzoWNoKIiyzJLE28CMX,"Todo el tiempo del mundo ""Soleado"" - 2015 Remaster",The Sound of Everything,https://p.scdn.co/mp3-preview/2145a1212e0264009d33524518af5944606e4cdc?cid=774b29d4f13844c495f206cafdad9c86,6,spotify:track:3sjMzoWNoKIiyzJLE28CMX
34TI4OBEgLxQQFuNtHFCZw,4qdVIjJlcWfH8Y1l9Rbcpc,1,6bRy2xS2r2K15EG9JFc5qB,Elegies in C minor: (Opus #1) Qula Kwedini,The Sound of Everything,https://p.scdn.co/mp3-preview/73c3e75c4df6ff63876028ffd7ae1c0f1fca5bc1?cid=774b29d4f13844c495f206cafdad9c86,9,spotify:track:6bRy2xS2r2K15EG9JFc5qB
6D5gR5dxP0iUeueQlwRQDe,6EvFcDtvFuVugEtZNslkft,1,1nKWE1I0RRz5RgykyKPEDB,Indawu,The Sound of Everything,https://p.scdn.co/mp3-preview/00bab7e7fbaa399e0127cb957c29d0f29e019617?cid=774b29d4f13844c495f206cafdad9c86,10,spotify:track:1nKWE1I0RRz5RgykyKPEDB
7IjEnjP1AMTiOLXJbpX0Uh,3dF31L31ICVXwV9FLQsM9l,1,1dGAGmZCGBJh7ku2cNNCjJ,I'm Dreaming of A,The Sound of Everything,https://p.scdn.co/mp3-preview/8b8c353d3d6491eb988ba9c1d1da99dae13f1061?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:1dGAGmZCGBJh7ku2cNNCjJ
