acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,duration_ms,popularity
0.49489999999999995,0.40179999999999993,0.771,0.0,0,0.0282,-5.461,1,0.0402,0.500368,4,0.962,151933,33
0.49139999999999995,0.42,0.672,8.8e-07,9,0.015240000000000002,-15.91,0,0.0549,0.35218400000000005,4,0.967,146909,28
0.6349,0.5257,0.615,0.0,5,0.13899999999999998,-13.203,1,0.053,0.48046,3,0.968,232933,21
0.5607,0.5725999999999999,0.667,0.00088,11,0.13899999999999998,-6.93,1,0.235,0.468204,4,0.944,341655,10
0.5942999999999999,0.44589999999999996,0.746,0.0,4,0.049800000000000004,-3.281,1,0.0356,0.368092,3,0.952,179233,43
0.5621,0.4522,0.813,0.00211,7,0.0103,-3.849,1,0.037,0.5082559999999999,3,0.942,353813,17
0.5893999999999999,0.42,0.795,0.003495,6,0.0432,-8.264,0,0.0475,0.417096,4,0.935,204733,25
0.5635,0.4291,0.709,0.000359,4,0.06480000000000001,-7.147,1,0.0678,0.524308,4,0.964,149680,22
0.6342,0.45499999999999996,0.591,0.1785,5,0.062200000000000005,-8.519,1,0.0407,0.580124,4,0.91,150987,29
0.5067999999999999,0.5054,0.656,6.1e-06,11,0.055400000000000005,-7.36,0,0.157,0.3901,4,0.967,159267,0
0.5313,0.4753,0.628,0.0,2,0.049800000000000004,-8.348,0,0.0418,0.509128,4,0.975,256880,47
0.5488,0.4850999999999999,0.72,0.104,7,0.009600000000000001,-5.334,1,0.0795,0.42817200000000005,4,0.925,139507,28
0.5257,0.4326,0.674,1.85e-05,4,0.00906,-10.431,1,0.0389,0.413448,4,0.908,156507,15
