acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,duration_ms,popularity
0.005418,0.5088999999999999,0.932,0.415,0,0.01648,-5.247,1,0.098,0.5319640000000001,4,0.157,453068,55
4.046e-05,0.45499999999999996,0.855,0.468,10,0.0242,-9.864,0,0.0462,0.5600839999999999,4,0.193,414590,32
0.0005522999999999999,0.48789999999999994,0.916,0.365,2,0.01898,-3.505,1,0.12,0.688196,4,0.0972,334884,36
0.00043679999999999994,0.3801,0.942,0.4115,6,0.08600000000000001,-6.976,0,0.0376,0.57202,4,0.185,449790,26
0.006727,0.34509999999999996,0.897,0.4665,5,0.01878,-4.327,0,0.0511,0.699904,4,0.145,381494,31
0.0003024,0.48929999999999996,0.906,0.4165,8,0.0282,-4.277,0,0.0681,0.696164,4,0.197,358041,23
0.0003045,0.4473,0.925,0.471,6,0.06820000000000001,-5.408,0,0.036,0.5120119999999999,4,0.183,165000,61
0.017359999999999997,0.43119999999999997,0.975,0.4265,1,0.01288,-2.39,1,0.201,0.6880040000000001,4,0.204,290233,20
0.000931,0.4165,0.96,0.463,10,0.026000000000000002,-7.336,1,0.0675,0.5760919999999999,3,0.0999,320917,40
0.01253,0.45849999999999996,0.933,0.3775,0,0.0238,-1.737,1,0.132,0.687908,4,0.238,234429,35
0.0001624,0.4634,0.803,0.328,11,0.0304,-7.508,0,0.151,0.552004,4,0.158,347826,26
0.0003094,0.41019999999999995,0.842,0.377,6,0.0356,-5.464,0,0.0448,0.567864,4,0.19,581408,0
0.01631,0.41369999999999996,0.999,0.4005,0,0.10320000000000001,-0.274,1,0.219,0.627936,4,0.161,184976,35
0.0005922,0.4508,0.972,0.28,1,0.018920000000000003,-0.756,1,0.209,0.6957720000000001,4,0.206,248276,37
0.04662,0.41229999999999994,1.0,0.432,0,0.012720000000000002,-5.643,0,0.196,0.560304,4,0.0249,482480,10
0.0015819999999999999,0.4003999999999999,0.993,0.4425,1,0.0968,-2.22,1,0.0678,0.6960599999999999,4,0.13,296620,23
0.00045289999999999995,0.4669,0.966,0.413,9,0.034,-4.64,0,0.102,0.512024,4,0.142,295741,39
0.001064,0.4836999999999999,0.891,0.354,2,0.011980000000000001,-5.577,1,0.0441,0.495996,4,0.213,209568,42
