acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,duration_ms,popularity
0.00044869999999999996,0.3717,0.897,4.99e-06,7,0.0177,-8.46,1,0.0477,0.439888,4,0.0678,262196,54
0.0966,0.1799,0.872,0.000351,6,0.021,-5.683,1,0.103,0.468312,4,0.112,443399,38
5.921999999999999e-05,0.12669999999999998,0.86,0.04575,0,0.0756,-7.566,0,0.0542,0.38407600000000003,4,0.113,563570,40
8.469999999999999e-06,0.31779999999999997,0.955,0.0,11,0.1756,-4.305,0,0.0498,0.420136,4,0.135,175719,36
6.51e-06,0.3115,0.89,0.00735,2,0.0484,-7.154,0,0.0345,0.447996,4,0.137,307978,20
0.000826,0.119,0.77,0.0775,5,0.027800000000000005,-6.111,0,0.0692,0.460004,4,0.139,305547,33
0.01848,0.2793,0.825,0.0066,4,0.0378,-9.661,1,0.125,0.349992,4,0.11,226507,27
0.0065450000000000005,0.1862,0.887,0.14,6,0.0356,-5.742,1,0.0348,0.5400560000000001,4,0.215,471660,54
0.0061389999999999995,0.26599999999999996,0.768,0.0076,0,0.09200000000000001,-7.523,1,0.0951,0.591552,4,0.159,350635,26
0.0001085,0.1946,0.82,0.000166,0,0.0786,-3.723,1,0.0557,0.362784,4,0.144,165073,9
0.003885,0.39759999999999995,0.815,0.0106,2,0.0708,-5.798,1,0.0528,0.408092,4,0.134,254500,37
0.004256,0.36819999999999997,0.902,0.1065,2,0.050600000000000006,-5.882,0,0.0392,0.495884,4,0.0394,220645,45
0.00029959999999999996,0.3241,0.816,0.003215,7,0.1232,-4.454,0,0.044,0.5281119999999999,4,0.101,240253,50
0.00011549999999999999,0.34859999999999997,0.887,0.0435,5,0.0864,-6.921,1,0.0635,0.45257600000000003,4,0.06,334307,29
0.0005292,0.27649999999999997,0.893,0.0665,6,0.019000000000000003,-5.641,1,0.101,0.539856,4,0.129,260546,20
0.0931,0.24639999999999998,0.79,0.0,8,0.0238,-4.27,1,0.0702,0.506412,4,0.223,402844,49
0.0006797,0.182,0.735,5e-05,2,0.026800000000000004,-4.909,0,0.0399,0.46382,4,0.145,559120,0
0.003276,0.2618,0.867,3.63e-05,4,0.01692,-3.417,0,0.0537,0.5279320000000001,4,0.21,264133,44
0.018129999999999997,0.3654,0.807,4.35e-06,5,0.0948,-5.338,0,0.0455,0.59994,4,0.11,208700,48
0.01316,0.21559999999999999,0.832,9.45e-05,1,0.023200000000000002,-3.973,0,0.0462,0.29805200000000004,4,0.166,155999,35
9.94e-05,0.2233,0.771,0.00162,4,0.01992,-5.824,1,0.0456,0.391836,4,0.187,259218,42
1.785e-05,0.06867,0.832,0.00092,9,0.027000000000000003,-7.97,1,0.0638,0.317632,4,0.233,160373,11
0.0017569999999999999,0.3528,0.813,2.28e-06,6,0.015260000000000003,-6.212,0,0.0585,0.639916,4,0.0887,216994,38
0.0004892999999999999,0.3213,0.901,0.0,3,0.023000000000000003,-4.716,1,0.0606,0.34792,4,0.17,247241,26
0.030799999999999998,0.3465,0.865,0.001415,2,0.07640000000000001,-7.208,1,0.0681,0.549548,4,0.0384,210946,20
0.0001736,0.1533,0.861,0.000515,6,0.1402,-4.46,0,0.044,0.44482,4,0.125,278693,42
2.506e-06,0.2828,0.925,0.01805,9,0.0574,-4.565,1,0.0764,0.41018400000000005,3,0.152,261947,21
0.002492,0.26249999999999996,0.807,5.7e-07,3,0.0262,-4.731,0,0.0509,0.49549200000000004,4,0.18,185720,32
0.00022749999999999997,0.2835,0.9,0.1165,9,0.066,-5.205,0,0.0546,0.560224,4,0.146,287000,35
0.013999999999999999,0.10359999999999998,0.813,0.000497,5,0.1584,-8.764,0,0.0987,0.36484,4,0.146,506907,23
9.38e-05,0.3815,0.847,1.245e-05,0,0.038000000000000006,-4.317,0,0.0351,0.459988,4,0.164,255160,45
0.007909999999999999,0.1498,0.836,4.97e-06,9,0.122,-8.76,1,0.0815,0.457736,3,0.0376,350120,8
6.062e-05,0.24219999999999997,0.704,0.001115,7,0.0228,-5.161,1,0.0315,0.431628,4,0.0857,173067,21
0.0006531,0.3598,0.822,0.00456,9,0.021,-5.74,0,0.0379,0.60004,3,0.147,345626,31
0.001883,0.2268,0.694,0.0,9,0.01926,-9.012,1,0.0745,0.577136,4,0.0636,429867,47
0.00017429999999999998,0.1883,0.853,0.000123,7,0.0236,-4.647,0,0.0854,0.5663239999999999,4,0.179,299533,66
0.1862,0.062369999999999995,0.867,0.0,9,0.014480000000000002,-6.882,1,0.0973,0.279792,4,0.239,313600,1
0.0015959999999999998,0.42069999999999996,0.822,0.0001315,8,0.0712,-5.801,1,0.0319,0.488244,4,0.147,205707,23
0.0025269999999999997,0.3269,0.781,0.000134,10,0.028399999999999998,-5.66,1,0.0506,0.559708,4,0.112,432933,40
0.01386,0.34159999999999996,0.911,0.0545,4,0.01924,-6.692,1,0.0468,0.559868,4,0.125,288000,44
0.011269999999999999,0.33599999999999997,0.864,0.096,5,0.038000000000000006,-5.663,1,0.182,0.560132,4,0.0714,392425,45
1.015e-05,0.1617,0.813,0.00085,5,0.0298,-6.392,1,0.0521,0.49606,4,0.0657,574407,38
