acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,duration_ms,popularity
0.10569999999999999,0.44239999999999996,0.791,0.4125,2,0.025400000000000002,-5.509,1,0.0507,0.4067,4,0.938,219173,43
0.05662999999999999,0.5488,0.936,0.2925,11,0.00938,-3.02,0,0.0426,0.531664,4,0.925,174587,37
0.019389999999999998,0.5186999999999999,0.986,0.357,0,0.0302,-5.671,1,0.0798,0.523556,4,0.898,139466,44
4.5430000000000004e-05,0.40599999999999997,0.745,0.329,1,0.01084,-12.324,1,0.0359,0.49399200000000004,4,0.961,129400,36
0.024990000000000002,0.5025999999999999,0.74,0.4695,10,0.01898,-12.429,0,0.0642,0.475996,4,0.94,269667,46
0.000931,0.5929,0.883,0.297,6,0.0322,-8.751,1,0.0643,0.492132,4,0.844,302640,41
0.028489999999999998,0.5635,0.827,0.43,2,0.0426,-8.661,1,0.036,0.48002,4,0.943,445749,48
0.12319999999999999,0.5095999999999999,0.878,0.428,11,0.122,-6.926,0,0.0564,0.50636,4,0.911,262613,68
0.0385,0.5872999999999999,0.951,0.424,5,0.0534,-9.121,1,0.0486,0.5720879999999999,4,0.933,379360,47
0.0036119999999999993,0.5893999999999999,0.728,0.327,7,0.01992,-7.837,1,0.0544,0.507972,4,0.891,384094,1
0.05578999999999999,0.5537,0.841,0.452,5,0.026600000000000002,-6.081,1,0.0414,0.431668,3,0.957,147880,33
0.006335,0.4815999999999999,0.716,0.366,1,0.018420000000000002,-10.437,0,0.032,0.5764880000000001,4,0.977,384907,50
0.007209999999999999,0.5901,0.949,0.4345,2,0.0045,-2.742,1,0.0469,0.519884,4,0.978,179159,17
0.01015,0.5277999999999999,0.679,0.294,5,0.008280000000000001,-10.005,0,0.038,0.519452,4,0.971,283373,34
0.06026999999999999,0.5005,0.718,0.3525,9,0.023400000000000004,-8.4,0,0.026,0.5203,4,0.963,211000,35
0.004403,0.49349999999999994,0.719,0.3005,8,0.0222,-8.329,0,0.0822,0.472448,4,0.927,213540,45
0.044379999999999996,0.5355,0.976,0.397,8,0.05360000000000001,-6.577,1,0.0329,0.480072,4,0.961,202118,35
